gene,r_squared
ENSG00000290825.2,0.943079645016558
ENSG00000223972.6,
ENSG00000310526.1,0.930863829777285
ENSG00000243485.6,0.8323091149777762
ENSG00000237613.3,0.8803568994424621
ENSG00000308361.1,0.37564911990815253
ENSG00000290826.2,0.9519303611300499
ENSG00000268020.3,0.8590062891206669
ENSG00000186092.7,0.9910015908622559
ENSG00000241860.8,0.897602100504532
ENSG00000308314.1,0.8274234825263853
ENSG00000233750.3,0.9631087984875252
ENSG00000308579.1,0.8267637761652928
ENSG00000268903.1,0.8863547200905407
ENSG00000269981.1,0.8192191363097998
ENSG00000239906.1,0.6267660184900566
ENSG00000222623.1,
ENSG00000241599.1,0.07762116994991908
ENSG00000308415.1,0.998560286849913
ENSG00000310527.1,0.9229648872307955
ENSG00000308625.1,0.8091939745701515
ENSG00000308544.1,
ENSG00000292994.2,0.9310868488296323
ENSG00000286448.2,0.7975406593112058
ENSG00000236679.2,
ENSG00000236601.3,0.9745003494471894
ENSG00000290385.2,0.944374801311031
ENSG00000269732.1,0.9190058171482933
ENSG00000284733.2,0.9922631543330441
ENSG00000233653.3,0.8839734904765726
ENSG00000250575.1,0.9368857138872984
ENSG00000278757.1,
ENSG00000293331.2,0.8902553733603226
ENSG00000225880.7,0.9045511965146052
ENSG00000235146.3,0.9068387868504889
ENSG00000225972.1,0.9803727354752098
ENSG00000225630.1,0.9842453223059848
ENSG00000237973.1,0.8775608419723993
ENSG00000229344.1,0.9744289341252951
ENSG00000240409.1,0.95389603099689
ENSG00000248527.1,0.9855879078886114
ENSG00000198744.5,0.9646159654792784
ENSG00000268663.1,0.8904457779842431
ENSG00000284662.2,0.8432681285018204
ENSG00000230021.11,
ENSG00000229376.3,0.9670527592689443
ENSG00000223181.1,0.6200383128773921
ENSG00000229905.1,0.8897722762171096
ENSG00000237491.11,0.9182593270323351
ENSG00000177757.3,0.9152328765511737
ENSG00000228794.13,0.6140145327985418
ENSG00000297178.1,0.9211176205798963
ENSG00000297224.1,0.9015321343423082
ENSG00000230368.3,0.8547424613790482
ENSG00000234711.1,0.9423801575487821
ENSG00000283040.1,0.8527610636134995
ENSG00000296088.1,0.8358602009076387
ENSG00000272438.2,0.8494480660346033
ENSG00000298603.1,0.8630461108489051
ENSG00000223764.3,0.7780174813808209
ENSG00000187634.13,0.7390277471261788
ENSG00000188976.11,0.9537238721782384
ENSG00000187961.15,0.8786174355044641
ENSG00000187583.11,0.9011931883181812
ENSG00000187642.10,0.9358225381743098
ENSG00000303599.1,0.9067195122948984
ENSG00000272512.1,0.8857988405948289
