gene,r_squared
ENSG00000290825.2,0.8194181403680876
ENSG00000223972.6,
ENSG00000310526.1,0.767366740116178
ENSG00000243485.6,0.8593066610062967
ENSG00000237613.3,0.8658221017461489
ENSG00000308361.1,
ENSG00000290826.2,0.7480288778582471
ENSG00000268020.3,0.8121522233880009
ENSG00000186092.7,0.9685062576129302
ENSG00000241860.8,0.8125231935638466
ENSG00000308314.1,0.4929395547859664
ENSG00000233750.3,0.7667689096194774
ENSG00000308579.1,0.47585628296813887
ENSG00000268903.1,0.7752187047237835
ENSG00000269981.1,0.4560251204664224
ENSG00000239906.1,0.17135708884416134
ENSG00000222623.1,
ENSG00000241599.1,
ENSG00000308415.1,0.9760768519736114
ENSG00000310527.1,0.4000154703191212
ENSG00000308625.1,0.30856504315918465
ENSG00000308544.1,
ENSG00000292994.2,0.7294520683338923
ENSG00000286448.2,0.6289875959159794
ENSG00000236679.2,
ENSG00000236601.3,0.8560204545625805
ENSG00000290385.2,0.7416721417185086
ENSG00000269732.1,0.9242904275532893
ENSG00000284733.2,0.9306688040994299
ENSG00000233653.3,0.7291699372718909
ENSG00000250575.1,0.7898895548821805
ENSG00000278757.1,
ENSG00000293331.2,0.7717875435931998
ENSG00000225880.7,0.5585447797888211
ENSG00000235146.3,0.6357722479218618
ENSG00000225972.1,0.9130664964775423
ENSG00000225630.1,0.9402345404270221
ENSG00000237973.1,0.7096824620278281
ENSG00000229344.1,0.879171179881976
ENSG00000240409.1,0.7245453439495204
ENSG00000248527.1,0.9587109738370841
ENSG00000198744.5,0.9364913063363575
ENSG00000268663.1,0.4890489289523683
ENSG00000284662.2,0.8502814550754509
ENSG00000230021.11,
ENSG00000229376.3,0.6249673672502354
ENSG00000223181.1,
ENSG00000229905.1,0.726113939084956
ENSG00000237491.11,0.7722319341461488
ENSG00000177757.3,0.6432197099273878
ENSG00000228794.13,0.7605652920988789
ENSG00000297178.1,0.6636802400679402
ENSG00000297224.1,0.5451135151249892
ENSG00000230368.3,0.7618026474219913
ENSG00000234711.1,0.8659634479860279
ENSG00000283040.1,0.7772384311876991
ENSG00000296088.1,0.9723488811578871
ENSG00000272438.2,0.6771896596928964
ENSG00000298603.1,0.7137479160471
ENSG00000223764.3,0.5887981388813419
ENSG00000187634.13,0.8795307827714597
ENSG00000188976.11,0.6422363104384647
ENSG00000187961.15,0.639561844071154
ENSG00000187583.11,0.8370161725380512
ENSG00000187642.10,0.7544948994614029
ENSG00000303599.1,0.7467579860827005
ENSG00000272512.1,0.5028779915874304
ENSG00000188290.11,0.5737896517805736
ENSG00000303623.1,0.6349175175668405
ENSG00000187608.10,0.73685020752564
ENSG00000303614.1,0.676940886802788
ENSG00000231702.2,0.44630911442272747
ENSG00000224969.1,0.7163656336925606
ENSG00000188157.16,0.7101520944982601
ENSG00000291156.2,0.8674033760207609
ENSG00000273443.2,0.8915679062337781
ENSG00000217801.13,0.8323760624823482
ENSG00000304119.1,0.8943104778628437
ENSG00000304169.1,0.6658139037321826
ENSG00000237330.3,0.9770822349927808
ENSG00000131591.18,0.546924305000384
ENSG00000285812.1,0.8537428493874264
ENSG00000299943.1,0.6963332733113778
ENSG00000223823.1,0.7276834018905494
ENSG00000304965.1,0.7681684948604196
ENSG00000207730.3,0.35468131073123965
ENSG00000207607.3,
ENSG00000198976.1,0.3369680016673404
ENSG00000272141.1,0.9587855043915523
ENSG00000205231.1,0.7430344324247926
ENSG00000162571.14,0.7500544950635732
ENSG00000186891.14,0.9069177051447885
ENSG00000186827.12,0.8859709157104102
ENSG00000304412.1,
ENSG00000078808.20,0.5211599425216615
ENSG00000176022.7,0.7616082328854247
ENSG00000184163.3,0.6813338897369301
ENSG00000260179.1,0.6996136034583746
ENSG00000160087.21,0.8250581782497266
ENSG00000230415.2,0.7859762349772178
ENSG00000162572.21,0.5923363535148181
ENSG00000131584.19,0.4991350280845074
ENSG00000278073.1,
ENSG00000169972.13,0.7711660423929192
ENSG00000127054.22,0.5572984237204508
ENSG00000283712.1,0.41616356561548484
ENSG00000240731.1,0.7028826853883388
ENSG00000224051.7,0.7381521681188006
ENSG00000169962.5,0.7951738581927252
ENSG00000107404.21,0.5605756181955848
ENSG00000284372.1,0.023979064136094297
ENSG00000304860.1,0.5615144497838203
ENSG00000162576.17,0.633896789493339
ENSG00000175756.14,0.7089890409264116
ENSG00000223663.2,0.691981367065978
ENSG00000221978.13,0.5786097622276125
ENSG00000224870.10,0.7470706961333751
ENSG00000242485.6,0.8166492520277635
ENSG00000301639.1,0.5581033118029934
ENSG00000272455.1,0.7087436595509261
ENSG00000235098.9,0.730143274426225
ENSG00000225905.2,0.630134909840002
ENSG00000205116.4,0.7002334919413619
ENSG00000225285.2,0.6338655561299211
ENSG00000179403.12,0.6077552876066763
ENSG00000215915.10,0.7045245755000651
ENSG00000160072.20,0.4356389926088581
ENSG00000290916.2,0.847201538462421
ENSG00000197785.14,0.6026894346412416
ENSG00000205090.10,0.5563858650960785
ENSG00000299413.1,0.6057196364276677
ENSG00000160075.12,0.8450010281215663
ENSG00000215014.5,0.6577812616847107
ENSG00000274481.1,0.8593031760496339
ENSG00000228594.4,0.6844830034337042
ENSG00000286989.2,0.7923937469349684
ENSG00000272106.1,0.6054527912894108
ENSG00000197530.13,0.7005055868275984
ENSG00000189409.14,0.46166952923239024
ENSG00000248333.9,0.7055002852385286
ENSG00000272004.2,0.8053922056291425
ENSG00000189339.12,0.7263936647370137
ENSG00000293187.1,0.6244940720615522
ENSG00000269737.3,0.6686263696081279
ENSG00000310190.1,0.7758491267919865
ENSG00000310238.1,0.6564371061659311
ENSG00000008128.23,0.7995691292653897
ENSG00000293188.2,0.6559292445657123
ENSG00000290854.2,0.7323896090470106
ENSG00000227775.4,0.7089766344385704
ENSG00000008130.15,0.6868606615013079
ENSG00000302550.1,0.5611246100658744
ENSG00000078369.19,0.4605747446378031
ENSG00000231050.4,0.7953464549539269
ENSG00000303984.1,
ENSG00000294910.1,0.6191826481822207
ENSG00000306476.1,0.4649623166633269
ENSG00000169885.10,0.5825779260450983
ENSG00000178821.13,0.528603242483465
ENSG00000142609.20,0.943359533079425
ENSG00000233542.3,0.9115317977878459
ENSG00000187730.9,0.7138744527025341
ENSG00000304958.1,0.4908490097141843
ENSG00000226969.2,0.5633354386987528
ENSG00000067606.17,0.6405836308131749
ENSG00000308181.1,0.4265646746776658
ENSG00000271806.1,0.8238926089986041
ENSG00000182873.5,0.5183290164867254
ENSG00000162585.17,0.5975123768553772
ENSG00000304038.1,0.5050594908709358
ENSG00000234396.3,0.3290113396354276
ENSG00000304143.1,0.5143978713820652
ENSG00000157933.11,0.6831953450299824
ENSG00000295493.1,0.6870043117439064
ENSG00000287356.2,0.5385347565249121
ENSG00000116151.14,0.825164522781249
ENSG00000272161.1,0.6259558927437778
ENSG00000292993.1,0.6298758199799817
ENSG00000272420.1,0.5071729755016535
ENSG00000295371.1,0.6912398270316757
ENSG00000157916.20,0.7520679805947567
ENSG00000157911.11,0.707518531350599
ENSG00000149527.18,0.6484762164271409
ENSG00000224387.1,0.6119263947276753
ENSG00000229393.1,0.7157807458740785
ENSG00000157881.16,0.7473492096644461
ENSG00000197921.6,0.8865965054804573
ENSG00000272449.4,0.48518035301484197
ENSG00000238164.7,0.6809162064250556
ENSG00000307979.1,
ENSG00000157873.18,0.5423655442704454
ENSG00000225931.3,0.5922643227466204
ENSG00000307958.1,0.8860278293515015
ENSG00000228037.2,0.7007824723748068
ENSG00000289610.3,0.6103722992507677
ENSG00000157870.17,0.8639422545680088
ENSG00000142606.16,0.8195857786937444
ENSG00000237058.2,0.8334310190858559
ENSG00000215912.13,0.7225406363463699
ENSG00000285945.1,0.6341301777030859
ENSG00000283259.1,0.44411173972853457
ENSG00000233234.1,
ENSG00000287396.2,
ENSG00000231630.1,
ENSG00000302855.1,
ENSG00000295089.1,
ENSG00000300015.1,
ENSG00000284745.2,0.42974015742892835
ENSG00000169717.7,0.7285226224225969
ENSG00000177133.15,0.6897581095971759
ENSG00000142611.17,0.8471928350770208
