gene,r_squared
ENSG00000290825.2,0.730916626918295
ENSG00000223972.6,
ENSG00000310526.1,0.6614297724670558
ENSG00000243485.6,0.7103295604606563
ENSG00000237613.3,0.895430201682146
ENSG00000308361.1,
ENSG00000290826.2,0.6286213115003457
ENSG00000268020.3,0.9210321825372102
ENSG00000186092.7,0.9075051726177956
ENSG00000241860.8,0.7968820830964679
ENSG00000308314.1,0.7095933266439584
ENSG00000233750.3,0.9427348065357574
ENSG00000308579.1,0.8078961039898018
ENSG00000268903.1,0.7125866052611094
ENSG00000269981.1,0.7021656714048015
ENSG00000239906.1,0.6256576816274599
ENSG00000222623.1,
ENSG00000241599.1,
ENSG00000308415.1,0.9518434737937758
ENSG00000310527.1,0.5011943453616199
ENSG00000308625.1,0.682677199611842
ENSG00000308544.1,
ENSG00000292994.2,0.8612463426885832
ENSG00000286448.2,0.7585616918862996
ENSG00000236679.2,
ENSG00000236601.3,0.782665858432794
ENSG00000290385.2,0.7499320027537744
ENSG00000269732.1,0.8073962833899705
ENSG00000284733.2,0.8762520553316789
ENSG00000233653.3,0.8788498422136325
ENSG00000250575.1,0.8349391192792159
ENSG00000278757.1,
ENSG00000293331.2,0.6811430529711149
ENSG00000225880.7,0.5395720959874808
ENSG00000235146.3,0.6363465590877004
ENSG00000225972.1,0.9346021396927361
ENSG00000225630.1,0.9066069535345296
ENSG00000237973.1,0.8051112133701535
ENSG00000229344.1,0.8882446714125463
ENSG00000240409.1,0.6282799463830784
ENSG00000248527.1,0.8909714865811746
ENSG00000198744.5,0.9125053315359996
ENSG00000268663.1,0.41687080962828893
ENSG00000284662.2,0.9226274614700168
ENSG00000230021.11,
ENSG00000229376.3,0.8059510920362993
ENSG00000223181.1,
ENSG00000229905.1,0.603260205276875
ENSG00000237491.11,0.6237417237240594
ENSG00000177757.3,0.6009299727004301
ENSG00000228794.13,0.4696113000214709
ENSG00000297178.1,0.8406632370837788
ENSG00000297224.1,0.7234130704177129
ENSG00000230368.3,0.9467102788637787
ENSG00000234711.1,0.8114933734802048
ENSG00000283040.1,0.5015708710352096
ENSG00000296088.1,0.850004692096534
ENSG00000272438.2,0.7451214299244211
ENSG00000298603.1,0.7161767256680578
ENSG00000223764.3,0.3608808803739324
ENSG00000187634.13,0.34914377914862527
ENSG00000188976.11,0.8914194682538488
ENSG00000187961.15,0.8069187717283546
ENSG00000187583.11,0.7023709457963521
ENSG00000187642.10,0.691912560077117
ENSG00000303599.1,0.8142592410188416
ENSG00000272512.1,0.6672088206406883
ENSG00000188290.11,0.6275250896858207
ENSG00000303623.1,0.7442334243093582
ENSG00000187608.10,0.811315050234717
ENSG00000303614.1,0.8105235354933981
ENSG00000231702.2,0.7330485906912709
ENSG00000224969.1,0.8588796755293728
ENSG00000188157.16,0.7049470299692495
ENSG00000291156.2,0.2808050360829214
ENSG00000273443.2,0.9290680628310959
ENSG00000217801.13,0.40082337150992386
ENSG00000304119.1,0.19396507812454322
ENSG00000304169.1,0.3675716391032763
ENSG00000237330.3,0.48426147561813737
ENSG00000131591.18,0.8709370712622084
ENSG00000285812.1,0.6478644393948612
ENSG00000299943.1,0.930558765870566
ENSG00000223823.1,0.892279627647582
ENSG00000304965.1,0.7655649301542954
ENSG00000207730.3,0.5492039369099582
ENSG00000207607.3,0.6834586679481742
ENSG00000198976.1,0.5838350201077931
ENSG00000272141.1,0.36201376315458345
ENSG00000205231.1,0.8498746954046226
ENSG00000162571.14,0.8992652930372673
ENSG00000186891.14,0.5391280761065158
ENSG00000186827.12,0.6854197146491423
ENSG00000304412.1,
ENSG00000078808.20,0.5222522675081813
ENSG00000176022.7,0.8712384000178737
ENSG00000184163.3,0.8035918525657055
ENSG00000260179.1,0.8082328572030038
ENSG00000160087.21,0.7058144055805848
ENSG00000230415.2,0.5528459532963376
ENSG00000162572.21,0.6090291665568277
ENSG00000131584.19,0.7450592472177613
ENSG00000278073.1,
ENSG00000169972.13,0.7480159590068995
ENSG00000127054.22,0.5910046767562023
ENSG00000283712.1,0.3615745952936562
ENSG00000240731.1,0.6487190590532077
ENSG00000224051.7,0.6344908497603878
ENSG00000169962.5,0.6020050737436546
ENSG00000107404.21,0.7172619974773198
ENSG00000284372.1,
ENSG00000304860.1,0.5294799368034602
ENSG00000162576.17,0.6113952414050072
ENSG00000175756.14,0.8169565165068237
ENSG00000223663.2,0.5671580698674425
ENSG00000221978.13,0.7547082021038393
ENSG00000224870.10,0.9300549425304563
ENSG00000242485.6,0.7211558637809925
ENSG00000301639.1,0.5943042491429644
ENSG00000272455.1,0.8383983248426395
ENSG00000235098.9,0.7568513408479356
ENSG00000225905.2,0.6470797281993372
ENSG00000205116.4,0.7960441205684113
ENSG00000225285.2,0.69305076337836
ENSG00000179403.12,0.8005998597992274
ENSG00000215915.10,0.634531269021994
ENSG00000160072.20,0.5998995377450962
ENSG00000290916.2,0.7562666063339888
ENSG00000197785.14,0.8080737378847983
ENSG00000205090.10,0.6441791692165371
ENSG00000299413.1,0.3776430908648445
ENSG00000160075.12,0.7909655925757942
ENSG00000215014.5,0.6401904552037516
ENSG00000274481.1,0.5391106852846612
ENSG00000228594.4,0.2996446417860491
ENSG00000286989.2,0.4926151148956188
ENSG00000272106.1,0.8166438193350117
ENSG00000197530.13,0.5724415692381426
ENSG00000189409.14,0.5173103444990304
ENSG00000248333.9,0.7294570363975521
ENSG00000272004.2,0.516025207080255
ENSG00000189339.12,0.7172323392194773
ENSG00000293187.1,0.6722819280447687
ENSG00000269737.3,0.6833377055126204
ENSG00000310190.1,0.5315015271560131
ENSG00000310238.1,0.719253506696343
ENSG00000008128.23,0.8199827476911882
ENSG00000293188.2,0.6922861997137597
ENSG00000290854.2,0.7952812846493379
ENSG00000227775.4,0.6424076097767802
ENSG00000008130.15,0.7227015082711138
ENSG00000302550.1,0.7268671776987128
ENSG00000078369.19,0.7098344951531204
ENSG00000231050.4,0.7054892281146925
ENSG00000303984.1,
ENSG00000294910.1,0.7101993783169147
ENSG00000306476.1,0.7889617449513227
ENSG00000169885.10,0.6430306069880842
ENSG00000178821.13,0.6250635130887199
ENSG00000142609.20,0.979592813489939
ENSG00000233542.3,0.9479539382304502
ENSG00000187730.9,0.814231697499141
ENSG00000304958.1,0.2059606823692075
ENSG00000226969.2,0.6954281367028414
ENSG00000067606.17,0.6649674352794084
ENSG00000308181.1,0.79671779106746
ENSG00000271806.1,0.8528862372391729
ENSG00000182873.5,0.800014845146155
ENSG00000162585.17,0.5593954998858597
ENSG00000304038.1,0.7053105492401818
ENSG00000234396.3,0.5928135484322987
ENSG00000304143.1,0.510869091113506
ENSG00000157933.11,0.7841500680337754
ENSG00000295493.1,0.6017716189670383
ENSG00000287356.2,0.6241178335423814
ENSG00000116151.14,0.7265224038428935
ENSG00000272161.1,0.7462538112804831
ENSG00000292993.1,0.7309130682215379
