gene,r_squared
ENSG00000290825.2,0.9604643868871867
ENSG00000223972.6,
ENSG00000310526.1,0.8918766803266163
ENSG00000243485.6,0.909346302088422
ENSG00000237613.3,0.9518217391850121
ENSG00000308361.1,0.7566735365600401
ENSG00000290826.2,0.9564029223228434
ENSG00000268020.3,0.9269159666182811
ENSG00000186092.7,0.997931051747383
ENSG00000241860.8,0.9056820030699282
ENSG00000308314.1,0.7548882417340361
ENSG00000233750.3,0.9554230117654505
ENSG00000308579.1,0.9073001047491475
ENSG00000268903.1,0.860300682971625
ENSG00000269981.1,0.9398088931895578
ENSG00000239906.1,0.8345493885553731
ENSG00000222623.1,0.4063545150501672
ENSG00000241599.1,0.2323854307798623
ENSG00000308415.1,0.9908497183055104
ENSG00000310527.1,0.8691658795190935
ENSG00000308625.1,0.8808466680792784
ENSG00000308544.1,
ENSG00000292994.2,0.9118727476434567
ENSG00000286448.2,0.860663474286446
ENSG00000236679.2,
ENSG00000236601.3,0.9528233735365554
ENSG00000290385.2,0.9293013621564177
ENSG00000269732.1,0.9572090474137558
ENSG00000284733.2,0.9810511551501653
ENSG00000233653.3,0.872936878817832
ENSG00000250575.1,0.9981917955553059
ENSG00000278757.1,0.25952958597858
ENSG00000293331.2,0.8955276455222146
ENSG00000225880.7,0.9207267838681368
ENSG00000235146.3,0.9549797393838194
ENSG00000225972.1,0.9804150710495874
ENSG00000225630.1,0.9625200157008411
ENSG00000237973.1,0.9405252806648591
ENSG00000229344.1,0.9927685296092842
ENSG00000240409.1,0.9643540913774362
ENSG00000248527.1,0.9775634254412171
ENSG00000198744.5,0.9818107990291507
ENSG00000268663.1,0.9150838013435081
ENSG00000284662.2,0.9111836907193045
ENSG00000230021.11,
ENSG00000229376.3,0.9914039869883237
ENSG00000223181.1,0.5976454219721989
ENSG00000229905.1,0.8293986003996708
ENSG00000237491.11,0.8953625008817386
ENSG00000177757.3,0.922991416911354
ENSG00000228794.13,0.9733974843898968
ENSG00000297178.1,0.9417536157779428
