gene,r_squared
ENSG00000290825.2,0.8046104253332892
ENSG00000223972.6,
ENSG00000310526.1,0.9143289703765485
ENSG00000243485.6,0.9034638736304599
ENSG00000237613.3,0.7283750953696824
ENSG00000308361.1,0.3266846940347411
ENSG00000290826.2,0.6711098275012062
ENSG00000268020.3,0.8726149670314672
ENSG00000186092.7,0.8258180346309592
ENSG00000241860.8,0.8365460391847559
ENSG00000308314.1,0.8356080629626517
ENSG00000233750.3,0.9278956702982718
ENSG00000308579.1,0.41834500178015055
ENSG00000268903.1,
ENSG00000269981.1,0.35622005118334343
ENSG00000239906.1,0.9033818148270449
ENSG00000222623.1,
ENSG00000241599.1,
ENSG00000308415.1,0.8857364751565804
ENSG00000310527.1,0.8721495952068208
ENSG00000308625.1,0.7777944603372305
ENSG00000308544.1,
ENSG00000292994.2,0.9016879282999621
ENSG00000286448.2,0.9494108008789375
ENSG00000236679.2,
ENSG00000236601.3,0.7805938007338535
ENSG00000290385.2,0.851400167420821
ENSG00000269732.1,0.5972380844274296
ENSG00000284733.2,0.847721666837322
ENSG00000233653.3,0.8280716911699408
ENSG00000250575.1,0.7602875374321623
ENSG00000278757.1,
ENSG00000293331.2,0.8603220271773171
ENSG00000225880.7,0.8339742662429565
ENSG00000235146.3,0.49466856630244216
ENSG00000225972.1,0.945222692357929
ENSG00000225630.1,0.9830453006405075
ENSG00000237973.1,0.9735159643465515
ENSG00000229344.1,0.9866775423810895
ENSG00000240409.1,0.7930719671588917
ENSG00000248527.1,0.9803829101638204
ENSG00000198744.5,0.9440780967892795
ENSG00000268663.1,0.6631448181874879
ENSG00000284662.2,0.7974719223122376
ENSG00000230021.11,
ENSG00000229376.3,0.8268079804498245
ENSG00000223181.1,0.39138212881099665
ENSG00000229905.1,0.8101512176828314
ENSG00000237491.11,0.9447631215373921
ENSG00000177757.3,0.8755576457191969
ENSG00000228794.13,0.8573278195683116
ENSG00000297178.1,0.7388521139270536
ENSG00000297224.1,0.7629756721882991
ENSG00000230368.3,0.6368527428961529
ENSG00000234711.1,0.967845309590808
ENSG00000283040.1,0.782933139640789
ENSG00000296088.1,0.7857653770812597
ENSG00000272438.2,0.7027392719608203
ENSG00000298603.1,0.5637897995202819
ENSG00000223764.3,0.9550615555032718
ENSG00000187634.13,0.8025530367266187
ENSG00000188976.11,0.9066346795509655
ENSG00000187961.15,0.8779067334096105
ENSG00000187583.11,0.8187045689810571
ENSG00000187642.10,0.8892039761369037
ENSG00000303599.1,0.7248149226923108
ENSG00000272512.1,0.8759155694614204
ENSG00000188290.11,0.7626899695177191
ENSG00000303623.1,0.7077667272656405
ENSG00000187608.10,0.8207101949916873
ENSG00000303614.1,0.9290482391128774
ENSG00000231702.2,0.7434957586727238
ENSG00000224969.1,0.7506635568640169
ENSG00000188157.16,0.8365923427430807
ENSG00000291156.2,0.6571206729195694
ENSG00000273443.2,0.7303895351133483
ENSG00000217801.13,0.8213986452707547
ENSG00000304119.1,0.7900975643595067
ENSG00000304169.1,0.8862500070930059
ENSG00000237330.3,0.9122051113664409
ENSG00000131591.18,0.7360281416376679
ENSG00000285812.1,0.9511209075925777
ENSG00000299943.1,0.7465392202891215
ENSG00000223823.1,0.9406917432372509
ENSG00000304965.1,0.7457269660431647
ENSG00000207730.3,0.6606241745633368
ENSG00000207607.3,0.7322754964090319
ENSG00000198976.1,0.3291782141193126
ENSG00000272141.1,0.931827421825943
ENSG00000205231.1,0.7364269483447712
ENSG00000162571.14,0.8174623071542746
ENSG00000186891.14,0.7590287048991122
ENSG00000186827.12,0.6889068066497737
ENSG00000304412.1,
ENSG00000078808.20,0.9186950895284876
ENSG00000176022.7,0.9419234782599335
ENSG00000184163.3,0.7803295093233831
ENSG00000260179.1,0.7851353954996285
ENSG00000160087.21,0.861724173344067
ENSG00000230415.2,0.8562419605850355
ENSG00000162572.21,0.8582690112286618
ENSG00000131584.19,0.9216286232327222
ENSG00000278073.1,0.10935681914170248
ENSG00000169972.13,0.874320987630254
ENSG00000127054.22,0.8785764956601796
ENSG00000283712.1,0.45571609260199597
ENSG00000240731.1,0.8894304496665482
ENSG00000224051.7,0.9317045179326413
ENSG00000169962.5,0.9466561583443729
ENSG00000107404.21,0.8180660454399151
ENSG00000284372.1,
ENSG00000304860.1,0.8818768814765285
ENSG00000162576.17,0.8818731909789088
ENSG00000175756.14,0.8954634543381367
ENSG00000223663.2,0.7700219899371163
ENSG00000221978.13,0.8427749363583971
ENSG00000224870.10,0.9143217705005572
ENSG00000242485.6,0.8925722810310847
ENSG00000301639.1,0.8435233582678566
ENSG00000272455.1,0.7253050991941667
ENSG00000235098.9,0.9118199043110587
ENSG00000225905.2,0.9841378773111619
ENSG00000205116.4,0.9866154384198818
ENSG00000225285.2,0.9524446627024319
ENSG00000179403.12,0.8125429571640679
ENSG00000215915.10,0.885647636537605
ENSG00000160072.20,0.8744268330315323
ENSG00000290916.2,0.951185061929827
ENSG00000197785.14,0.8168888486273485
ENSG00000205090.10,0.9040463689846681
ENSG00000299413.1,0.5106411237764261
ENSG00000160075.12,0.9018064420991306
ENSG00000215014.5,0.7987454543392605
ENSG00000274481.1,0.810584411686403
ENSG00000228594.4,0.880512566962377
ENSG00000286989.2,0.8856634331393052
ENSG00000272106.1,0.875703411347603
ENSG00000197530.13,0.8888749460887384
ENSG00000189409.14,0.8902207565023763
ENSG00000248333.9,0.9006979501686191
ENSG00000272004.2,0.8043617180434726
ENSG00000189339.12,0.8771678355077227
ENSG00000293187.1,0.9384499090009282
ENSG00000269737.3,0.9028329367007737
ENSG00000310190.1,0.8375443254648608
ENSG00000310238.1,0.6628569245693688
ENSG00000008128.23,0.945350649510348
ENSG00000293188.2,0.892044519470699
ENSG00000290854.2,0.8474192009430895
ENSG00000227775.4,0.8647542204693683
ENSG00000008130.15,0.9696799350015721
ENSG00000302550.1,0.8199364331406147
ENSG00000078369.19,0.9821456510419875
ENSG00000231050.4,0.8954693216256958
ENSG00000303984.1,
ENSG00000294910.1,0.8640809335756391
ENSG00000306476.1,0.7522757981654795
ENSG00000169885.10,0.9056962972616898
ENSG00000178821.13,0.7931702347436972
ENSG00000142609.20,0.8813983195341315
ENSG00000233542.3,0.8073667876607148
ENSG00000187730.9,0.9990150795505858
ENSG00000304958.1,0.5382640639271943
ENSG00000226969.2,0.5855788736426136
ENSG00000067606.17,0.8640822058067699
ENSG00000308181.1,0.7900647444954343
ENSG00000271806.1,0.8076330668079098
ENSG00000182873.5,0.8675978287446151
ENSG00000162585.17,0.8350151749432684
ENSG00000304038.1,0.8447047509028772
ENSG00000234396.3,0.7452948922849807
ENSG00000304143.1,0.700831155371656
ENSG00000157933.11,0.8435570407116475
ENSG00000295493.1,0.6899166104904972
ENSG00000287356.2,0.8846027915786867
ENSG00000116151.14,0.9329526257179374
ENSG00000272161.1,0.6240084220871989
ENSG00000292993.1,0.9033538539039672
ENSG00000272420.1,0.7364318369152518
