gene,r_squared
ENSG00000290825.2,0.7560000267292452
ENSG00000223972.6,
ENSG00000310526.1,0.7453714245607956
ENSG00000243485.6,0.6534625136187524
ENSG00000237613.3,0.7722831828222037
ENSG00000308361.1,0.5052041657235514
ENSG00000290826.2,0.7595877953246863
ENSG00000268020.3,0.7905187584647038
ENSG00000186092.7,0.9557710041428912
ENSG00000241860.8,0.8823925683582281
ENSG00000308314.1,
ENSG00000233750.3,0.9121850452627125
ENSG00000308579.1,0.574876213698359
ENSG00000268903.1,0.929503648288181
ENSG00000269981.1,0.6657013130874803
ENSG00000239906.1,0.007874900057766254
ENSG00000222623.1,
ENSG00000241599.1,
ENSG00000308415.1,0.9630485951865724
ENSG00000310527.1,0.7212462328269033
ENSG00000308625.1,0.5016013200395275
ENSG00000308544.1,
ENSG00000292994.2,0.8956680648318918
ENSG00000286448.2,0.8850653003317706
ENSG00000236679.2,
ENSG00000236601.3,0.7348415587205375
ENSG00000290385.2,0.721585747332455
ENSG00000269732.1,0.8602569983650665
ENSG00000284733.2,0.7252893346769338
ENSG00000233653.3,0.7418497862526081
ENSG00000250575.1,0.7905747945518258
ENSG00000278757.1,
ENSG00000293331.2,
ENSG00000225880.7,0.7876782642351748
ENSG00000235146.3,0.8543003714454898
ENSG00000225972.1,0.9261011324176183
ENSG00000225630.1,0.9499060427892783
ENSG00000237973.1,0.8988132188334562
ENSG00000229344.1,0.8826910450033811
ENSG00000240409.1,0.7585839219617787
ENSG00000248527.1,0.9894431786276799
ENSG00000198744.5,0.8860191310557317
ENSG00000268663.1,0.8685428471340452
ENSG00000284662.2,0.6866571902106255
ENSG00000230021.11,
ENSG00000229376.3,0.6798982640805323
ENSG00000223181.1,0.27698784185392855
ENSG00000229905.1,0.6845464726787657
ENSG00000237491.11,0.7610906623619639
ENSG00000177757.3,0.950378241740171
ENSG00000228794.13,0.47050916271050136
ENSG00000297178.1,0.6815303158265971
ENSG00000297224.1,0.8023091703137596
ENSG00000230368.3,0.827402651956508
ENSG00000234711.1,0.6492204109016937
ENSG00000283040.1,0.781967462591185
ENSG00000296088.1,0.6007374942509667
ENSG00000272438.2,0.8125098826283041
ENSG00000298603.1,0.8571014535230352
ENSG00000223764.3,0.8724129228133203
ENSG00000187634.13,0.8162573528100685
ENSG00000188976.11,0.5383764872206422
ENSG00000187961.15,0.8956004279356224
ENSG00000187583.11,0.8037148518013049
ENSG00000187642.10,0.900420335824746
ENSG00000303599.1,0.8257135129873491
ENSG00000272512.1,0.6564113135963042
ENSG00000188290.11,0.7569156285044246
ENSG00000303623.1,0.719108939357415
ENSG00000187608.10,0.8355304872208322
ENSG00000303614.1,0.9566381152178914
ENSG00000231702.2,0.9559801134433714
ENSG00000224969.1,0.9391189916161171
ENSG00000188157.16,0.8727821338327779
ENSG00000291156.2,0.7976955608145124
ENSG00000273443.2,0.7360092518934536
ENSG00000217801.13,0.6463480746266508
ENSG00000304119.1,0.783319178811487
ENSG00000304169.1,0.6349895716079711
ENSG00000237330.3,0.8710272684914628
ENSG00000131591.18,0.6855612881657843
ENSG00000285812.1,0.732010260840635
ENSG00000299943.1,0.9533485151344724
ENSG00000223823.1,0.9272154097318966
ENSG00000304965.1,0.7581064205874305
ENSG00000207730.3,0.5274703012642237
ENSG00000207607.3,0.0894586961816577
ENSG00000198976.1,0.42349476668201147
ENSG00000272141.1,0.6870827052920578
ENSG00000205231.1,0.9143314050294867
ENSG00000162571.14,0.9930285105113749
ENSG00000186891.14,0.8418955060933856
ENSG00000186827.12,0.8156566581302425
ENSG00000304412.1,
ENSG00000078808.20,0.6790676557060343
ENSG00000176022.7,0.6857182852271679
ENSG00000184163.3,0.8625124618674306
ENSG00000260179.1,0.7491918161208508
ENSG00000160087.21,0.6986678089522136
ENSG00000230415.2,0.5410493208554967
ENSG00000162572.21,0.7463460493528454
ENSG00000131584.19,0.7650688642428736
ENSG00000278073.1,0.30189328915042235
ENSG00000169972.13,0.6230057717752573
ENSG00000127054.22,0.8026855473707166
ENSG00000283712.1,0.1633788404766715
ENSG00000240731.1,0.774914947030138
ENSG00000224051.7,0.6869983609986428
ENSG00000169962.5,0.8277422207731031
ENSG00000107404.21,0.705765924881292
ENSG00000284372.1,
ENSG00000304860.1,0.6501038439327909
ENSG00000162576.17,0.7935750743292994
ENSG00000175756.14,0.7849115485477325
ENSG00000223663.2,0.7414330400898639
ENSG00000221978.13,0.8779903000794365
ENSG00000224870.10,0.7603620281110425
ENSG00000242485.6,0.72281959585497
ENSG00000301639.1,0.5220104966935126
ENSG00000272455.1,0.7855992977477481
ENSG00000235098.9,0.6897655572738769
ENSG00000225905.2,0.6570189192047622
ENSG00000205116.4,0.8092866454022687
ENSG00000225285.2,0.9425787666911736
ENSG00000179403.12,0.7858291594390598
ENSG00000215915.10,0.8103510644963503
ENSG00000160072.20,0.7350848066301335
ENSG00000290916.2,0.696570254941759
ENSG00000197785.14,0.6712147831517732
ENSG00000205090.10,0.7374282111297314
ENSG00000299413.1,0.7108669980457495
ENSG00000160075.12,0.6406978475208991
ENSG00000215014.5,0.5548400206372479
ENSG00000274481.1,0.659064859110897
ENSG00000228594.4,0.6619923676974653
ENSG00000286989.2,0.5563459377301936
ENSG00000272106.1,0.7572607533657345
ENSG00000197530.13,0.7196694753885389
ENSG00000189409.14,0.9182160518206082
ENSG00000248333.9,0.7867422058153246
ENSG00000272004.2,0.7023670669818052
ENSG00000189339.12,0.51887083643836
ENSG00000293187.1,0.8283382457684998
ENSG00000269737.3,0.7007887479375642
ENSG00000310190.1,0.7719257721982131
ENSG00000310238.1,0.6200625551624688
ENSG00000008128.23,0.7246312629890908
ENSG00000293188.2,0.613124309107986
ENSG00000290854.2,0.4515300089744885
ENSG00000227775.4,0.44982825281090666
ENSG00000008130.15,0.7227904177635324
ENSG00000302550.1,0.6763469730749769
ENSG00000078369.19,0.5912176759639995
