gene,r_squared
ENSG00000290825.2,0.9025247230525235
ENSG00000223972.6,
ENSG00000310526.1,0.8322835709908992
ENSG00000243485.6,0.7511914358827151
ENSG00000237613.3,0.9255330093012408
ENSG00000308361.1,0.17124764737346165
ENSG00000290826.2,0.9010139508343173
ENSG00000268020.3,0.9611186414658035
ENSG00000186092.7,0.9780140358455297
ENSG00000241860.8,0.8737841130517207
ENSG00000308314.1,0.8333427213938918
ENSG00000233750.3,0.9117018899483765
ENSG00000308579.1,0.6774052703746302
ENSG00000268903.1,0.9393548839034159
ENSG00000269981.1,0.5891020400814688
ENSG00000239906.1,0.7937060266701552
ENSG00000222623.1,
ENSG00000241599.1,
ENSG00000308415.1,0.9995276014034903
ENSG00000310527.1,0.8190798279048419
ENSG00000308625.1,0.45279028469238736
ENSG00000308544.1,
ENSG00000292994.2,0.756006883958227
ENSG00000286448.2,0.8878325504274627
ENSG00000236679.2,
ENSG00000236601.3,0.9981246686404379
ENSG00000290385.2,0.6787404118244513
ENSG00000269732.1,0.9259328413384352
ENSG00000284733.2,0.9627313349296377
ENSG00000233653.3,0.8991552284744597
ENSG00000250575.1,0.87750475125156
ENSG00000278757.1,
ENSG00000293331.2,0.8356441429903322
ENSG00000225880.7,0.8073902592228497
ENSG00000235146.3,0.8947497475224759
ENSG00000225972.1,0.9193353749016387
ENSG00000225630.1,0.9399592004754148
ENSG00000237973.1,0.9096517089393306
ENSG00000229344.1,0.9052542894542952
ENSG00000240409.1,0.9272885499447012
ENSG00000248527.1,0.9663943356936192
ENSG00000198744.5,0.943858539418818
ENSG00000268663.1,0.7392385082375346
ENSG00000284662.2,0.7166059118600882
ENSG00000230021.11,
ENSG00000229376.3,0.8037824635441342
ENSG00000223181.1,0.5103538612867702
ENSG00000229905.1,0.7843158304710534
ENSG00000237491.11,0.8487378872251671
ENSG00000177757.3,0.8682096592623431
ENSG00000228794.13,0.7970033634070794
ENSG00000297178.1,0.6458047953581499
ENSG00000297224.1,0.710162253623487
ENSG00000230368.3,0.8953352911794062
ENSG00000234711.1,0.8530420213640575
ENSG00000283040.1,0.8515580207156637
ENSG00000296088.1,0.9894904276798484
ENSG00000272438.2,0.8999546497724127
ENSG00000298603.1,0.7471630662460652
ENSG00000223764.3,0.8842037953405041
ENSG00000187634.13,0.9173653820448932
ENSG00000188976.11,0.9001909169895116
ENSG00000187961.15,0.9094533347621598
ENSG00000187583.11,0.9833074637433687
ENSG00000187642.10,0.9761871173575342
ENSG00000303599.1,0.7949956284278697
