gene,genename,n_obs,frac_at_floor,is_zero_inflated,n_modes,shapiro_p,shapiro_bh_reject,dagostino_p,anderson_stat,skew,kurt,mle_mu,mle_sigma,mle_sigma_dist,d_aic,d_aic_threshold,mle_success,r_squared,sigma_span_ratio,sigma_span_ok,x0_in_range,n_obs_ok,support_ok,qc_pass,dist_class
ENSG00000290825.2,DDX11L16,253,0.9960474308300395,True,,,False,,,,,,,,,,False,0.9474324645818888,0.031432910039354,False,True,True,False,False,zero_inflated
ENSG00000223972.6,DDX11L1,0,,False,,,False,,,,,,,,,,False,,,False,False,False,False,False,undetermined
ENSG00000310526.1,WASH7P,651,0.0,False,1.0,0.1342196787539517,False,0.132140802720702,0.7799587013444125,-0.0746964376105013,-0.3174491956844241,1.2370656981897985,0.5154687162343601,3.0644064922016905,1.370832910033755,6.076253275252975,True,0.8943062333594615,0.1896713075432479,True,True,True,True,True,normal
ENSG00000243485.6,MIR1302-2HG,196,0.9897959183673468,True,,,False,,,,,,,,,,False,0.9130745879083638,0.0422773869294115,False,True,True,False,False,zero_inflated
ENSG00000237613.3,FAM138A,250,0.996,True,,,False,,,,,,,,,,False,0.9073242972448818,0.0274726606132176,False,True,True,False,False,zero_inflated
ENSG00000308361.1,ENSG00000308361,30,0.8666666666666667,True,,,False,,,,,,,,,,False,0.3003523571259479,0.1473368528718935,True,True,True,False,False,zero_inflated
ENSG00000290826.2,ENSG00000290826,251,0.9123505976095616,True,,,False,,,,,,,,,,False,0.8992892020989354,0.027096605895099,False,True,True,False,False,zero_inflated
ENSG00000268020.3,OR4G4P,316,0.9493670886075948,True,,,False,,,,,,,,,,False,0.8903509281288235,0.0178210691325808,False,True,True,False,False,zero_inflated
ENSG00000186092.7,OR4F5,575,0.951304347826087,True,,,False,,,,,,,,,,False,0.9982388331377782,0.0635465301011439,True,False,True,False,False,zero_inflated
ENSG00000241860.8,ENSG00000241860,651,0.967741935483871,True,,,False,,,,,,,,,,False,0.938917973112688,0.1540222229686682,True,True,True,False,False,zero_inflated
ENSG00000308314.1,ENSG00000308314,80,1.0,True,,,False,,,,,,,,,,False,0.5166985300798304,0.2324816307709112,True,True,True,False,False,zero_inflated
ENSG00000233750.3,CICP27,496,0.9858870967741936,True,,,False,,,,,,,,,,False,0.9197136818992344,0.0912325807557985,True,True,True,False,False,zero_inflated
ENSG00000308579.1,ENSG00000308579,650,0.0015384615384615,False,1.0,1.524305253819392e-06,True,2.2257410993184893e-05,2.917830841326804,-0.4606189673440149,-0.0273893909635116,2.200187235079766,0.9791840002163278,2.3784915965850746,9.878109297484116,6.076253275252975,True,0.8978233690202777,0.1652191363974685,True,True,True,True,True,right_truncated
ENSG00000268903.1,ENSG00000268903,588,0.0901360544217687,False,1.0,9.148300988518155e-11,True,1.3859406213677032e-06,4.273609083926317,0.5314758964194995,-0.2580918748475564,-0.0465522451103815,0.5346173328227236,3.2315481168834848,0.7070969068914792,6.076253275252975,True,0.7953455219491757,0.3366211244063505,True,True,True,True,True,right_skewed
ENSG00000269981.1,ENSG00000269981,649,0.0030816640986132,False,1.0,5.294962915803311e-08,True,1.3940436883669876e-06,4.087898295694458,-0.523345303919345,-0.0300053700491189,2.4049916915806806,1.0312492229575818,2.524833633536981,6.764444436867052,6.076253275252975,True,0.8789239614015284,0.1451893606018227,True,True,True,True,True,right_truncated
ENSG00000239906.1,ENSG00000239906,111,0.7027027027027027,True,,,False,,,,,,,,,,False,0.8946433919406749,0.0268237984531169,False,True,True,False,False,zero_inflated
ENSG00000222623.1,RNU6-1100P,12,0.0,False,1.0,,False,,,,,-0.4607972016381754,0.1639593430957971,2.478236304916709,0.1414065367357206,6.076253275252975,True,0.3858741149010428,0.0325614341784428,False,True,False,True,False,undetermined
ENSG00000241599.1,ENSG00000241599,23,0.8695652173913043,True,,,False,,,,,,,,,,False,0.6312211578633794,0.0326869954193368,False,True,False,False,False,zero_inflated
ENSG00000308415.1,DDX11L2,530,0.9566037735849056,True,,,False,,,,,,,,,,False,0.9984613987910024,0.0506818372659666,True,False,True,False,False,zero_inflated
ENSG00000310527.1,WASH9P,651,0.0,False,1.0,0.4784887989863945,False,0.7591811077820834,0.4514487337370383,-0.039457721562062,-0.1335386741470978,1.198153178175322,0.4915201606117479,2.901739775465507,2.297144860266485,6.076253275252975,True,0.8870908316568766,0.1766824787337576,True,True,True,True,True,normal
ENSG00000308625.1,ENSG00000308625,152,0.4934210526315789,True,,,False,,,,,,,,,,False,0.932538167589277,0.05142864819516,True,True,True,False,False,zero_inflated
ENSG00000308544.1,ENSG00000308544,14,0.0,False,1.0,,False,,,,,-0.5991434386138761,0.0863265561652191,1.9362326304873951,0.5735397325700582,6.076253275252975,True,0.2961880582209332,0.0216117684902458,False,True,False,True,False,undetermined
ENSG00000292994.2,ENSG00000292994,645,0.4790697674418605,True,,,False,,,,,,,,,,False,0.9756817037665338,0.1372299338375948,True,True,True,False,False,zero_inflated
ENSG00000286448.2,ENSG00000286448,513,0.8752436647173489,True,,,False,,,,,,,,,,False,0.9457279195164908,0.2226123772911798,True,False,True,False,False,zero_inflated
ENSG00000236679.2,RPL23AP24,0,,False,,,False,,,,,,,,,,False,,,False,False,False,False,False,undetermined
ENSG00000236601.3,ENSG00000236601,217,0.9723502304147466,True,,,False,,,,,,,,,,False,0.9505185113193908,0.0181031744921301,False,True,True,False,False,zero_inflated
ENSG00000290385.2,ENSG00000290385,651,0.1090629800307219,False,1.0,3.218850495511714e-07,True,1.3431886879340724e-06,2.3482282740844767,0.5155713142153212,0.1419716870712442,-0.4813053322538074,0.225703759731777,3.867031822530293,0.0714398365369817,6.076253275252975,True,0.9424967819608316,0.1643820721616745,True,True,True,True,True,right_skewed
ENSG00000269732.1,WBP1LP7,300,0.6866666666666666,True,,,False,,,,,,,,,,False,0.9289396274928872,0.023024297797524,False,True,True,False,False,zero_inflated
ENSG00000284733.2,OR4F29,366,0.9590163934426228,True,,,False,,,,,,,,,,False,0.8067910884409415,0.0627656990221083,True,True,True,False,False,zero_inflated
ENSG00000233653.3,CICP7,297,1.0,True,,,False,,,,,,,,,,False,0.9096170314492668,0.0390884683816407,False,True,True,False,False,zero_inflated
ENSG00000250575.1,ENSG00000250575,368,0.967391304347826,True,,,False,,,,,,,,,,False,0.9994881427203705,0.0336443473944928,False,False,True,False,False,zero_inflated
ENSG00000278757.1,U6,21,0.0,False,1.0,0.0107771225670583,True,0.0347987243858265,1.2147120400963551,1.0128020635688149,0.9258905308340846,-0.4761785816061822,0.1421828212833589,2.457535368377549,0.2611205335612077,6.076253275252975,True,0.2940676152279893,0.0913571300510799,True,True,False,True,False,right_skewed
ENSG00000293331.2,ENSG00000293331,470,0.9914893617021276,True,,,False,,,,,,,,,,False,0.9341739333856832,0.1212009571196818,True,True,True,False,False,zero_inflated
ENSG00000225880.7,LINC00115,651,0.0,False,1.0,0.0144091715160254,True,0.0422066862405243,0.7397414339232,-0.0524683512109812,0.5493307616803951,0.3058356126754006,0.2996112048900186,4.4240564202922,0.0063023748904811,6.076253275252975,True,0.9520933208910296,0.1256766700129889,True,True,True,True,True,non_normal
ENSG00000235146.3,ENSG00000235146,192,0.984375,True,,,False,,,,,,,,,,False,0.8918063341641886,0.0374458365766283,False,True,True,False,False,zero_inflated
ENSG00000225972.1,MTND1P23,651,0.0,False,2.0,2.8153529931038265e-36,True,1.3718646236835955e-76,96.96652203496228,2.5834902171034884,5.626344825369081,2.8839986918910583,2.389236104164897,3.5685642594704405,0.231438339320448,6.076253275252975,True,0.9547739743568396,0.0649777477844443,True,True,True,True,True,multimodal
ENSG00000225630.1,MTND2P28,651,0.0,False,1.0,1.1077954282133722e-31,True,1.802142839601401e-92,41.8284382764225,-2.7302274904531245,12.984474040869118,8.259313587122922,1.137690856091804,2.372349090380113,10.045766792097766,6.076253275252975,True,0.9710443258859964,0.0508590636740296,True,True,True,True,True,right_truncated
ENSG00000237973.1,MTCO1P12,651,0.0,False,1.0,1.4711984991166007e-32,True,2.1096019129159037e-82,59.706295282526185,2.644773244241451,7.655484217515127,5.290031255249517,1.2185229990497437,4.918189346597049,0.0005685957794412,6.076253275252975,True,0.9850231207711128,0.0594403699505699,True,True,True,True,True,right_skewed
ENSG00000229344.1,MTCO2P12,651,0.0,False,1.0,3.2475898356279856e-31,True,2.3589438553821613e-113,26.559529951261997,3.426496431804236,19.19303883543412,2.467248518339095,1.0266919535115655,7.149850511586632,5.652509571518749e-10,6.076253275252975,True,0.991438086503124,0.0689214264027684,True,True,True,True,True,right_skewed
ENSG00000240409.1,MTATP8P1,651,0.0,False,1.0,6.043725513211426e-09,True,2.3569165511599158e-11,1.1241817719949267,0.5648290753910299,1.1885817835948584,2.586117619198447,1.173686388598967,4.593019409321776,0.0028432568674361,6.076253275252975,True,0.9593439880668414,0.1563486479015294,True,True,True,True,True,right_skewed
ENSG00000248527.1,MTATP6P1,651,0.0,False,1.0,1.2696280755019152e-36,True,2.8269918673959114e-172,38.714672056025165,-5.931756489576133,55.18720256852246,10.45524286388701,0.7374673690484518,2.2474726247026227,13.581551956016256,6.076253275252975,True,0.9931931324320654,0.042229068773633,False,True,True,True,False,right_truncated
ENSG00000198744.5,MTCO3P12,651,0.0,False,1.0,5.420663235882832e-23,True,2.8939596323349112e-64,15.897013055187928,1.9297362605886037,7.074646192254326,3.385734132213459,1.1434561238402663,6.155962057054775,4.857963631366147e-07,6.076253275252975,True,0.9692078532412132,0.0845391213631725,True,True,True,True,True,right_skewed
ENSG00000268663.1,WBP1LP6,224,0.8125,True,,,False,,,,,,,,,,False,0.8151503252633464,0.0575180910920762,True,True,True,False,False,zero_inflated
ENSG00000284662.2,OR4F16,333,0.96996996996997,True,,,False,,,,,,,,,,False,0.8837775082742348,0.0374308633829484,False,True,True,False,False,zero_inflated
ENSG00000230021.11,ENSG00000230021,0,,False,,,False,,,,,,,,,,False,,,False,False,False,False,False,undetermined
ENSG00000229376.3,CICP3,613,0.8205546492659054,True,,,False,,,,,,,,,,False,0.9546562129249624,0.1243429931134085,True,True,True,False,False,zero_inflated
ENSG00000223181.1,RNU6-1199P,48,0.0,False,1.0,0.00953202429491,True,0.041407994701961,1.0407677935307262,0.8037696936030454,0.3793042754817151,-0.465090792502939,0.1457894031514834,2.45005386152804,0.6084761558853344,6.076253275252975,True,0.3009848419530022,0.1479521147490554,True,True,True,True,True,right_skewed
ENSG00000229905.1,ENSG00000229905,244,0.7827868852459017,True,,,False,,,,,,,,,,False,0.8285526891858642,0.0393673932319331,False,True,True,False,False,zero_inflated
ENSG00000237491.11,LINC01409,651,0.0030721966205837,False,1.0,9.868152675435572e-06,True,4.509489051801819e-06,1.0447166756854358,0.4479124022375123,0.4367139705701022,-0.1868122357981114,0.2783739205948533,4.029263808628501,0.036341054405625,6.076253275252975,True,0.9250601984252218,0.1536854094096077,True,True,True,True,True,right_skewed
ENSG00000177757.3,FAM87B,651,0.053763440860215,False,1.0,3.300322929319413e-14,True,3.229895515005582e-24,6.427588510151963,1.003948758058371,1.719837463928064,-0.3155337702548706,0.3287535801512749,4.604554804889601,0.0026901609039668,6.076253275252975,True,0.9498806788001466,0.1280634739399423,True,True,True,True,True,right_skewed
