gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,1.4717052427367106,23.628687891052028,-0.9751930225714843,0.002815944524235328,157.87477633070236,52.81661806446059,0.0,-0.9847222485337476,-0.8700259739839463,-0.9639451107919913,0.02047598338749595,2.2519495572617947,5.78366954045962,-0.8700259739839463,23.62272040325787,0.0,100,True,0.8046104253332892
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,0.4873396209246694,24.366700401862,0.5734622253270695,0.5155903618572089,275.4987552873548,4.888850351952163,0.0,-0.5374387693113328,2.355826776971616,0.584971264432138,0.40629439832895164,0.39656812469804187,0.9899164705928354,2.355826776971616,24.366542962384305,0.0,327,True,0.9143289703765485
ENSG00000243485.6,MIR1302-2HG,1.1958063672096764,22.138836174666434,-0.9559698116160044,0.011873852267586358,123.370756097113,24.13281905947359,0.0,-0.9727482619529232,-0.7533486970003712,-0.9385356001789775,0.033677540000272975,2.4423502379139412,7.770291327366579,-0.7533486970003712,22.1380609426445,0.0,131,True,0.9034638736304599
ENSG00000237613.3,FAM138A,0.6975153517878881,6.334230348287392,-0.9723829236663465,0.006846052337910339,54.31819030344777,13.111927100587296,0.0,-0.9820438951922476,-0.90890952645832,-0.9634994456838175,0.016550554805881974,1.5974751609013813,1.947939534852214,-0.90890952645832,6.33419772252029,0.0,69,True,0.7283750953696824
ENSG00000308361.1,ENSG00000308361,0.1391773889586069,0.9688794618627131,-0.8592242606770072,0.011741372343317543,9.157088161127522,6.465993276235558,0.0,-0.8826680036934432,-0.8055409722079914,-0.8566540112357515,0.017941297896829664,1.3275373308368785,2.284062982917563,-0.8055409722079914,0.9688788285958113,0.0,16,True,0.3266846940347411
ENSG00000290826.2,ENSG00000290826,1.0902608871230808,7.2179062582843665,-0.9262608824715335,0.017242198517835147,91.42324570035225,12.535076462052727,0.0,-0.9589757519645004,-0.7734322839165324,-0.9074370340726132,0.03483249403784611,1.2793206776378798,2.052358626752377,-0.7734322839165324,7.217561298929149,0.0,91,True,0.6711098275012062
ENSG00000268020.3,OR4G4P,1.1901874336014135,21.515603526590528,-0.9440493823950222,0.01042792912780112,115.84076435575946,34.83603259190755,0.0,-0.9634671269209054,-0.6871803432149657,-0.9180507282064388,0.045456617064089,2.79615050411805,10.548433818964952,-0.6871803432149657,21.515196026109905,0.0,105,True,0.8726149670314672
ENSG00000186092.7,OR4F5,0.7920197337074419,22.77650860392925,-0.9919889973669039,0.05943274417302858,466.0238483448687,4.938297408244987,0.0,-0.9881194075986314,-0.784455584929494,-0.9478191045169306,0.037467972861428396,1.7955779680229083,3.8042062316057965,-0.784455584929494,22.680044704388465,0.0,250,True,0.8258180346309592
ENSG00000241860.8,ENSG00000241860,0.7372307173543288,20.6724165091883,-0.9444041272564224,0.04263415771829449,452.5672403562278,5.064546843600525,0.0,-0.9940726176780856,-0.7917237297219579,-0.9369454391312568,0.032124875939341206,0.8214812477668457,0.9619781595693637,-0.7917237297219579,20.672359641612847,0.0,323,True,0.8365460391847559
ENSG00000308314.1,ENSG00000308314,0.06094062942196521,2.490606384784256,-0.9783675285923593,0.024585634441863635,4.237202177137652,9.506865476589033,0.0,-0.9811493666351588,-0.8130938206361286,-0.9536828963411618,0.04049225379929666,2.744018570812652,6.856534377261303,-0.8130938206361286,2.490604057919422,0.0,17,True,0.8356080629626517
ENSG00000233750.3,CICP27,1.107894449973954,34.91318596805084,-1.031292104241147,0.12341432916285643,224.81408957701828,6.328759806300508,0.0,-0.9917526478410555,-0.4789995320947001,-0.9052480866423784,0.08845475610334108,1.820243674760693,3.643006563887293,-0.4789995320947001,31.507366310205057,0.0,238,True,0.9278956702982718
ENSG00000308579.1,ENSG00000308579,-15001.23534955957,15012.162391448908,-0.44354698082670385,185.11820677330564,534.5264019890863,0.037135698191647755,0.0,-0.9061315770424986,4.417454242338561,1.1693625621091923,1.3327471982057197,0.1164292717615727,-1.0123124415029645,4.417454242338561,10.34776889323075,0.0,311,True,0.41834500178015055
ENSG00000268903.1,ENSG00000268903,,,,,,,,,,,,,,,,,226,False,
ENSG00000269981.1,ENSG00000269981,-20584.546900831305,20594.858556667317,0.5677538070476307,198.3331480709038,565.496307040551,0.03067761851838526,0.0,-0.8647777370856833,4.870066285128952,1.4741745966372723,1.4408473487188032,0.004144169876887932,-1.032919478211715,4.870066285128952,9.688791880838835,0.0,312,True,0.35622005118334343
ENSG00000239906.1,ENSG00000239906,0.3070141108666558,8.053427079516485,-0.8709525188037055,0.024756877486111488,17.49755333482217,20.05778158008272,0.0,-0.939018799521019,-0.5198258895356092,-0.8430282010369885,0.07149113672302211,2.6980686682907393,8.483753030330313,-0.5198258895356092,8.05298405386771,0.0,46,True,0.9033818148270449
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,3,False,
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,3,False,
