gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,0.1423747781381271,943.6720056355663,-1.1374428339150413,0.09281842002726486,50.12241795443113,9.325044757713782,0.0,-0.985557576587244,-0.5254165147485603,-0.9510943080698264,0.06586335775167569,4.8670727526798006,25.32349512753676,-0.5254165147485603,64.84972079796052,0.0,144,True,0.9881440018084892
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,0.8613868267997468,18.67445676518674,0.1757500304195153,0.5004116065327624,213.04376880159316,5.241511305852898,0.0,-0.7721012342605611,2.030429665099411,0.24362300440459927,0.44085002973127024,0.7570553243664642,1.2425406912422634,2.030429665099411,18.674161273187938,0.0,270,True,0.8906065372007224
ENSG00000243485.6,MIR1302-2HG,0.6003095075932628,26.067745062478366,-0.9617781357855051,0.012681666547064416,40.888165599455874,37.58759398357228,0.0,-0.982378773856234,-0.6247191894646712,-0.942142552196799,0.05114850420292713,4.049118709324356,19.56898130232615,-0.6247191894646712,26.053386993196895,0.0,89,True,0.9642265442381016
ENSG00000237613.3,FAM138A,0.3654634082933885,37.419006562744435,-0.9660531850390975,0.027948934056799216,126.93125708592416,22.71275477455375,0.0,-0.9889753176552368,-0.5171837198240671,-0.9446332301931154,0.07269398103353698,4.378543141444864,19.37659227596955,-0.5171837198240671,37.41869379874463,0.0,153,True,0.9649145518762432
ENSG00000308361.1,ENSG00000308361,0.2830020489663969,0.6911116900270723,-0.8681115373375523,0.06324206411247596,15.068795793221726,4.059081195166119,0.0,-0.925772716843168,-0.6865939221679717,-0.8334244931126902,0.06395815274818886,0.6389765116587411,-0.38364296067344883,-0.6865939221679717,0.6909244048315694,0.0,23,True,0.15224777534617573
ENSG00000290826.2,ENSG00000290826,1.0750683025378465,48.99352677762971,-0.9168752314583102,0.04825096689050255,502.2994274840169,34.22129490203576,0.0,-0.9701245274220098,0.250706957823956,-0.8545399962811645,0.17499517479440505,4.414925452603924,21.12107178962453,0.250706957823956,48.99212298909284,0.0,173,True,0.8951965348917867
ENSG00000268020.3,OR4G4P,0.180725766764122,70.27573840921424,-1.0478777072583054,0.18616886745604044,11.658398311241799,11.710588787696109,0.0,-0.9763514648480612,0.4937190570878338,-0.8644085489542591,0.17542782454087813,5.11436799389237,29.972004627186365,0.4937190570878338,60.63160605554667,0.0,192,True,0.9980712066853217
ENSG00000186092.7,OR4F5,1.0064331502840798,52.840488579880265,-0.9204332268891801,0.08855733793862008,337.3150679415178,18.9176762989041,0.0,-0.985810412206918,0.2641820940134631,-0.8433392608957481,0.20281601610821856,3.605588655737727,14.25511051177913,0.2641820940134631,52.837314001329865,0.0,267,True,0.9594416023108094
ENSG00000241860.8,ENSG00000241860,0.4694296006966741,21.973543678365154,-0.9138961126867314,0.07096772678170737,146.90722428352552,6.659545224805863,0.0,-0.9833553532907638,-0.5797084068275207,-0.8984937934446559,0.05682588652917831,1.7966369640479638,6.695283427955683,-0.5797084068275207,21.973532398939767,0.0,270,True,0.945980060936376
ENSG00000308314.1,ENSG00000308314,0.2552603206585991,1.9939654533974207,-0.9754621328194318,0.0108963988246119,36.45851485871768,7.4050590004440915,0.0,-0.9856661333460104,-0.9184067641428488,-0.9667794318597662,0.0172178047304749,1.4707704060853208,1.4097575838616745,-0.9184067641428488,1.9939621458514871,0.0,31,True,0.3600962727737135
ENSG00000233750.3,CICP27,0.6224334396125099,19.81856576039942,-1.0001735779074774,0.06352766047460885,163.1826752348315,5.086500936060785,0.0,-0.993380255967366,-0.7716836856682732,-0.9513239943704042,0.039612689292546854,1.879330388015911,4.244420915605918,-0.7716836856682732,19.593182230888484,0.0,202,True,0.9052310382514481
ENSG00000308579.1,ENSG00000308579,-0.3904483375014743,17.159627980212136,1.19546470004065,1.3295413119285122,118.61122359457822,3.7608947613653783,0.0,-0.8476543071648063,4.731185957486513,1.2071217445245626,0.8610886723015896,0.23463043732135117,0.2513578014425395,4.731185957486513,17.144954780652707,0.0,270,True,0.9255655954850466
ENSG00000268903.1,ENSG00000268903,0.1439581601100539,32.81171804726014,-1.3085303395151056,0.8053256676862067,238.08247304751004,4.826472332414347,0.0,-0.9166899446330964,1.4399103183076605,-0.5492678373804863,0.35864259586634506,2.485739811934301,9.295063013242991,1.4399103183076605,25.89455263825953,0.0,201,True,0.8977737103028113
ENSG00000269981.1,ENSG00000269981,-0.34367629472165906,17.606813229140776,0.7995418511263453,1.374958334864066,354.5112578620216,4.278633741025534,0.0,-0.8733971129815717,4.9594108274794735,0.8664877962100996,0.851805790712282,0.48846395559850897,0.9663468107751538,4.9594108274794735,17.604914819236942,0.0,268,True,0.8233097797737133
ENSG00000239906.1,ENSG00000239906,0.3871221100283556,6.104559285907613,-0.8760995578713655,0.01786697410002626,25.65624952305916,27.294601044542492,0.0,-0.9275072454711156,-0.5312634292211343,-0.8376320341758834,0.0850421422370693,1.9932829968840173,3.772723941959523,-0.5312634292211343,6.103868956653623,0.0,35,True,0.7443960196955501
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,1,False,
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,8,False,
ENSG00000308415.1,DDX11L2,0.24021692744624182,500661430138.7363,-4.1284589808614065,0.6748715769524233,36.65501111556425,11.271535939435983,0.0,-0.9853890441207864,1.2503886249829042,-0.8931623239048515,0.17697180006268715,8.067779377536892,87.99036778532962,1.2503886249829042,190.3535588784426,0.0,245,True,0.9981386190789295
