gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
ENSG00000290825.2,DDX11L16,0.29839788268520195,4.503449937926599,-0.9708304538238224,0.016476012217135644,55.53705960803405,8.663159298524304,0.0,-0.9820481697492304,-0.8699020493458127,-0.9590141419433621,0.02225467207445607,2.086663880831255,4.736129940707704,-0.8699020493458127,4.503445891137165,0.0,51,True
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False
ENSG00000310526.1,WASH7P,0.20366414169728897,10.164316953422336,0.8321678757505838,0.6234820657924499,170.57236538522324,2.496633964873884,0.04092006497167164,-0.6492674148029203,1.932854888916494,0.8330974794261204,0.4554862258357786,-0.11587389199871442,0.02080032929681197,1.932854888916494,10.12835436126578,0.4144529185191095,181,True
ENSG00000243485.6,MIR1302-2HG,0.8536309492316267,4.903734809288163,-0.9507287167956976,0.01639759157920758,51.80797917982949,12.207647923753509,0.0,-0.9713049710804776,-0.8091828922311461,-0.9229374663461085,0.04259474671435895,1.0720648490174494,0.049356948692009794,-0.8091828922311461,4.903734036840546,0.0,68,True
ENSG00000237613.3,FAM138A,0.9117544894232563,8.240927539147002,-0.9697358423815489,0.0019376791202244871,40.674514313259195,47.25488747665178,0.0,-0.9829061872160012,-0.9049897451666296,-0.9588847966582618,0.020511930590242353,1.5053920740544837,1.3245472979279622,-0.9049897451666296,8.238607512041677,0.0,51,True
ENSG00000308361.1,ENSG00000308361,0.21052634873386022,4.457823426085679,-0.8688867595797981,0.0011643804244182911,6.315789815545168,145.1377729240689,0.0,-0.8719508086631891,-0.7493888378140975,-0.8187104259219604,0.039709536454838434,0.29800770109633534,-0.9244668178418411,-0.7493888378140975,4.457737386438824,0.0,10,True
ENSG00000290826.2,ENSG00000290826,0.47106228127461836,7.913009777525911,-0.9186763811604935,0.04148698131482658,46.03503639302693,11.681371650739347,0.0,-0.9492698576482946,-0.5759948652283791,-0.8830364503374263,0.06663905777950338,2.158786469578935,5.678245484483039,-0.5759948652283791,7.912994065167985,0.0,72,True
ENSG00000268020.3,OR4G4P,0.5014777233497015,8.32053334308797,-0.935368356854546,0.03371221639532142,42.34045379662077,13.853626173797924,0.0,-0.9634193026049318,-0.6051237206432638,-0.906309326169491,0.05545194794618039,2.6539601458183864,10.82311346474294,-0.6051237206432638,8.320504839189136,0.0,69,True
ENSG00000186092.7,OR4F5,0.22840060744064075,357752478582.118,-3.4979962275521204,0.5263383188101367,127.16975397364902,8.568880284723475,0.0,-0.986866515594068,-0.3088526900099267,-0.9193474898753652,0.08740080061248225,3.4773755955048764,16.611377205860528,-0.3088526900099267,46.582109808422715,0.0,157,True
ENSG00000241860.8,ENSG00000241860,0.7868097937266291,9.224568719988135,-0.9016248361118884,0.09451458951893599,138.19537074271716,4.282794040801277,0.0,-0.9850234820367428,-0.6153975423492453,-0.8727120091214191,0.07473070506838565,1.0278399475644908,1.059399364417903,-0.6153975423492453,9.223600287592292,0.0,181,True
ENSG00000308314.1,ENSG00000308314,0.25641025641025644,108.02586959984369,-0.9695209854177573,0.00021184689301155394,9.435897435897438,346.92498412567727,0.0,-0.9697430336363326,-0.9175521866800472,-0.9501333053241817,0.015618401207839486,0.643757958143007,-0.25645526788785267,-0.9175521866800472,104.36384100066269,0.0,12,True
ENSG00000233750.3,CICP27,-0.12655701145503803,748.5709569626932,-1.757253089929752,0.4261210276473913,51.58958728871521,4.984007569715282,0.0,-0.9867978954105552,-0.2555064768894515,-0.8955688555036491,0.08883903292880097,2.8537962303404165,15.828016655882038,-0.2555064768894515,28.4729661780016,0.0,158,True
ENSG00000308579.1,ENSG00000308579,0.925033946514826,8.30021457917911,2.630239656466195,1.2580215314431757,159.56286659544205,2.056372450128535,0.11940134611481121,-0.579047690277429,4.4594971941942685,2.4397920583426562,1.0326922037433435,-0.5127203451572068,0.05256903639823829,4.4594971941942685,8.287752459427077,0.9895687999219303,181,True
ENSG00000268903.1,ENSG00000268903,0.7701184601932203,6.5141609759714125,-0.46085527418812944,1.0378913128856424,161.36077823467596,2.7567493444872686,0.0,-0.8867315740262133,1.5623230296921775,-0.04190925582216006,0.5750957700851074,0.6152417840323257,-0.3821636754409048,1.5623230296921775,6.368407224898756,0.0,171,True
ENSG00000269981.1,ENSG00000269981,1.071969816893925,8.643019237984525,2.9942416143497828,1.208142992847243,109.76060215730581,2.132429865180799,0.10268029652207687,-0.4559350695359828,4.815946813551305,2.792424403152679,1.0584166906527699,-0.5519604787020185,0.18421736104700948,4.815946813551305,8.640537065435273,0.8872129079888897,181,True
ENSG00000239906.1,ENSG00000239906,0.20542675367730656,2161606397930.7195,-4.589777038176611,0.7122531629706903,32.63595599870878,8.130258659650117,0.0,-0.8797555689746991,-0.4950613600236655,-0.7868762312499715,0.08961942664221004,1.2854030610495284,1.4995442528286569,-0.4950613600236655,3.550321707167965,0.0,33,True
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,6,False
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,8,False
ENSG00000308415.1,DDX11L2,0.12236156054614596,63.86395782347678,-1.0222448224290681,0.1344869377678207,14.155008511673735,16.46754474579025,0.0,-0.9829603649129676,0.5437631160746541,-0.9011013765962994,0.14808825379962637,7.377880058473947,65.47057097516081,0.5437631160746541,58.64071067995989,0.0,140,True
ENSG00000310527.1,WASH9P,0.21580025103559342,9.983650476601296,0.8031258899651708,0.6548733307347405,216.54283126654215,3.081456249491284,0.0,-0.4471684998964026,2.230041577459733,0.8033190284705826,0.47709877608526013,0.004006757419648369,0.005633674794609522,2.230041577459733,9.897043785362648,0.0,181,True
ENSG00000308625.1,ENSG00000308625,0.882832534645065,3.7239802249593503,-0.7928953012359558,0.02507105741670506,40.8197783217875,18.817561986143346,0.0,-0.8812708425659821,-0.4592991672791077,-0.7343554794683145,0.09937603417256502,1.045637632496234,0.6308235447524182,-0.4592991672791077,3.723381100374083,0.0,51,True
ENSG00000308544.1,ENSG00000308544,,,,,,,,,,,,,,,,,2,False
