gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,0.6493385678218474,32.79521759404527,-0.9710389656351566,0.01857326479895319,116.0134043750291,25.553159059548573,0.0,-0.9872926056135628,-0.6354421347955752,-0.9557083802956708,0.038808471703829596,4.848669395599511,33.509045902364605,-0.6354421347955752,32.79165968336632,0.0,136,True,0.9547105698098731
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,0.6251430918329093,19.56314088351494,0.42847191656284483,0.5100958706659093,338.42708673212616,4.659747582720863,0.0,-0.4979596979350587,2.109206752893237,0.4918346219880678,0.4126317722299375,0.6584750395424116,0.9083775501601177,2.109206752893237,19.562731259121282,0.0,295,True,0.8508721182122275
ENSG00000243485.6,MIR1302-2HG,0.8921123638796684,10.031150002350843,-0.9526401108073276,0.01850831547915422,70.56424513833286,14.004426681469061,0.0,-0.980757828838034,-0.7693592018826733,-0.9337709018449061,0.037485709582330176,2.0554833897207043,5.6990067178158625,-0.7693592018826733,10.030757188743875,0.0,97,True,0.8310950987054446
ENSG00000237613.3,FAM138A,0.707117323999604,21.351212947618333,-0.9686774782553367,0.021433410981111085,289.4173689615495,15.872543920182133,0.0,-0.9864705648737456,-0.728117801691262,-0.9543829375268369,0.030975280185333083,3.494815958256661,19.77701556770291,-0.728117801691262,21.35065559506726,0.0,139,True,0.838492518611281
ENSG00000308361.1,ENSG00000308361,0.23111436082629278,1.2772810702687,-0.8729224775739747,0.006906614104181359,11.734744803308274,23.28063463960439,0.0,-0.9257247555675248,-0.7592265239823732,-0.8507376891246151,0.054978401447109825,0.385550568900338,-1.2078355991959229,-0.7592265239823732,1.277278293830359,0.0,13,True,0.20577023327862798
ENSG00000290826.2,ENSG00000290826,0.6823175491845023,20.835786939378917,-0.9364977429852468,0.08249405272022668,176.94122068943963,10.16786730195174,0.0,-0.9542900435252082,-0.3433846491948281,-0.8694256066158534,0.09474831614615699,2.8934306149702764,10.914781683976008,-0.3433846491948281,20.835154718415158,0.0,151,True,0.89929212385524
ENSG00000268020.3,OR4G4P,0.8741536380809745,20.275563336103353,-0.9387742253360654,0.07315349110045982,284.0063600218615,10.029403341077316,0.0,-0.9741802441573588,-0.4199799727740455,-0.8883188165288816,0.08462434102634064,2.6073334044024663,9.439954843567175,-0.4199799727740455,20.2753301756769,0.0,178,True,0.861046841811311
ENSG00000186092.7,OR4F5,0.7708093987892337,56.02497928352559,-0.9533015160845358,0.09645065266349706,254.22782340181476,14.937176941130385,0.0,-0.98688938971389,0.0654275523205381,-0.8880381013275347,0.1201262783157832,3.750271034097064,19.390822932375592,0.0654275523205381,56.02471654041813,0.0,282,True,0.9736111207920142
ENSG00000241860.8,ENSG00000241860,0.7015612819617947,21.087408371783916,-0.9208201609305482,0.057965226789792566,412.7122750407218,5.857203695284893,0.0,-0.992287804849132,-0.6807474098380721,-0.9093142912998429,0.044982128901862345,0.9013528402805637,1.6269920146596002,-0.6807474098380721,21.087120660343906,0.0,295,True,0.8499978101710157
