gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,0.22750684202144558,178905953345.39148,-1.9199122508008557,0.20034973658433328,20.029598949396743,9.712249968303563,0.0,-0.9888192694460666,-0.5439908379658482,-0.9582202390330039,0.05271695230110711,5.105379446846513,31.433283394789356,-0.5439908379658482,74.6174124384881,0.0,149,True,0.9956776635719017
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,0.753658354312297,13.042688405426063,-0.28034258658294553,0.5578631962128746,328.6712657232947,3.2232314259512114,0.0,-0.9324631564093522,0.9911218041259218,-0.2129928434515484,0.3844028371089506,0.3804350009571139,-0.3234602414354222,0.9911218041259218,12.970346692599241,0.0,285,True,0.7152820654264909
ENSG00000243485.6,MIR1302-2HG,0.4059770343824679,11.452162603394818,-0.9619529797216501,0.0210772365269748,125.60072313825835,13.504418179265793,0.0,-0.980673840026046,-0.7606850639721111,-0.9486434092267646,0.03113658304830365,3.456660175974247,16.091356489360287,-0.7606850639721111,11.452160324253175,0.0,86,True,0.7944678070066138
ENSG00000237613.3,FAM138A,0.1596192119610448,47.89798965965284,-0.9971117780222732,0.05196857418620902,146.61044299433848,11.584839702152403,0.0,-0.9866249298472384,-0.5713998364068982,-0.9540146569951377,0.046445602275598644,5.372481633320056,35.651458678464515,-0.5713998364068982,45.98675769482897,0.0,171,True,0.9666489361303605
ENSG00000308361.1,ENSG00000308361,-0.01600793736498881,1.3457480787934233,-0.9000424703455918,0.05926439973312458,24.815222351551565,3.1984435401202,0.0,-0.9344359599735638,-0.7660076671667592,-0.8864566489848349,0.03628731169701291,1.2373267664710466,2.7497679829087778,-0.7660076671667592,1.337662661011342,0.0,26,True,0.2930136082179041
ENSG00000290826.2,ENSG00000290826,0.3776688368453401,31.356327259621278,-0.9646925544809173,0.13497352913899716,431.3427513416639,10.61405120799394,0.0,-0.9672460354464344,0.0483198986036106,-0.8612873692844858,0.13365781367212276,3.9505204652097534,19.779705302479638,0.0483198986036106,31.355120348079414,0.0,166,True,0.8667502544432782
ENSG00000268020.3,OR4G4P,0.25141536867463593,232.57346364374817,-1.303572969048233,0.2726608140358681,241.4412649277058,6.702204621070671,0.0,-0.9711946611848136,-0.0113858366114578,-0.876800788394267,0.11611778237163638,3.9895327171302415,22.69655308138615,-0.0113858366114578,52.625586983597586,0.0,208,True,0.9507302944805106
ENSG00000186092.7,OR4F5,0.9257412154129074,53.028768621935555,-0.9593896137846438,0.11694019253513417,274.61788618867513,13.481912105910627,0.0,-0.9850634608783816,0.1554189549872453,-0.862794211695999,0.1640370614837114,3.5159609333591257,15.038127265650147,0.1554189549872453,53.025471265089,0.0,277,True,0.9678387255562215
ENSG00000241860.8,ENSG00000241860,2.010414432540155,15.969573464629143,-0.9506710868917354,0.04382065779220659,207.4686384971715,5.805422089299085,0.0,-0.9981761441190588,-0.7707849498307916,-0.9305786064909033,0.046143805443917066,1.0906219161941644,0.8631187059363077,-0.7707849498307916,15.969549508748349,0.0,285,True,0.8693830874339048
ENSG00000308314.1,ENSG00000308314,0.12155116834877301,1.8697433759432642,-0.9804825434856018,0.009995635488901691,16.525013522288507,6.938214418339363,0.0,-0.9881766432632768,-0.9314433713868788,-0.974899714626989,0.012470711525233226,1.9560464183836908,4.125134229388929,-0.9314433713868788,1.8697340515469472,0.0,25,True,0.5328618085572154
ENSG00000233750.3,CICP27,0.15443171997552826,43.160979594495416,-1.007146137301541,0.07641185026085931,191.1576538747236,8.21537915503904,0.0,-0.9924241366156092,-0.563258213629221,-0.9498684050460041,0.04421291063462408,3.9812965995423735,27.327301516671817,-0.563258213629221,41.58819995772331,0.0,220,True,0.9606671494084931
ENSG00000308579.1,ENSG00000308579,0.976122790613053,14.093510576245638,0.42153318007999424,1.1139521834188493,377.6305413884108,3.7958843068748673,0.0,-0.9065682794427382,3.4114872606738462,0.6318122064247386,0.8362861645853118,0.6605899710408176,0.15339540994335588,3.4114872606738462,14.083002103960014,0.0,285,True,0.7326272828473948
ENSG00000268903.1,ENSG00000268903,0.8248645212985682,21.427034486789175,-0.9180612847098761,0.2452223950081446,304.0996877931548,8.372533650039072,0.0,-0.9295021305648944,0.533722808283577,-0.7057720414529806,0.23385603512367648,2.104375698050449,5.535528866335076,0.533722808283577,21.4268215469898,0.0,167,True,0.8422535369567742
ENSG00000269981.1,ENSG00000269981,0.9876241545398212,14.261476671739523,-0.16744302408177172,1.2308513679838737,255.49838914301387,4.074002794885508,0.0,-0.9194132794317524,3.37833821198591,0.26898868807646537,0.8271421774521812,0.8780872143064062,0.5010985439701776,3.37833821198591,14.257909783000475,0.0,273,True,0.8284986731935937
ENSG00000239906.1,ENSG00000239906,0.1404693692806005,1.495751605316819,-0.8643354749216353,0.03613965305199022,17.334886343553208,7.494018383498078,0.0,-0.9172837875514376,-0.6728288796303317,-0.8449091458977588,0.05730533886542022,1.6386565683403567,2.4643881901521123,-0.6728288796303317,1.4957388973002055,0.0,21,True,0.3803436517049791
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,0,False,
ENSG00000241599.1,ENSG00000241599,0.036208334311362084,0.6400434978651304,-0.9259991518986531,0.03419738287135305,10.323305331342713,3.5246584742189544,0.0,-0.9433901149457584,-0.8407686757240613,-0.9130618030480722,0.026579268387898546,1.4703868090807788,2.308489090718771,-0.8407686757240613,0.6387557216620239,0.0,13,True,0.19191347699861339
ENSG00000308415.1,DDX11L2,0.27902737368353026,160655257170.4545,-3.6378900984785214,0.5884152934527036,24.189721610767243,13.191951510636242,0.0,-0.9915518358470063,1.850917409716633,-0.8885757063174399,0.269342467863603,8.25691873364697,75.18079105581212,1.850917409716633,263.99502354494876,0.0,237,True,0.9990280089882773
ENSG00000310527.1,WASH9P,0.2582631956082346,12.039398214169452,-0.1077141209076142,0.6032515597805157,184.39554819278257,2.402829309547023,0.0,-0.8747178840324362,0.9172446034580726,-0.08049895001231494,0.38676601856961246,0.17728346627934718,-0.5576530723050275,0.9172446034580726,11.368101437870948,0.0,285,True,0.747533050566103
ENSG00000308625.1,ENSG00000308625,0.48759967652365643,9.690249867732307,-0.8493799186040358,0.05846890016203673,41.90704016963214,20.869087218420145,0.0,-0.9098281160540592,0.0134265269791351,-0.7654073621673187,0.17369814184288107,2.562432417568007,7.260809535139897,0.0134265269791351,9.689928987231283,0.0,60,True,0.8574590470420675
ENSG00000308544.1,ENSG00000308544,,,,,,,,,,,,,,,,,8,False,
ENSG00000292994.2,ENSG00000292994,0.659304184064742,16.41463709904707,-0.7612190715547428,0.26350964733708454,176.13461291140896,4.432444699515756,0.0,-0.9847079736253876,0.064675949315089,-0.6960133881909791,0.18581693989859563,0.9427551312768069,1.0198207882935026,0.064675949315089,16.413613647090703,0.0,285,True,0.8990270939956093
ENSG00000286448.2,ENSG00000286448,0.11663080542158223,477860589348.89264,-2.588188308637362,0.32868162660644457,292.9708499696874,7.62248342710116,0.0,-0.9918846252295016,-0.8166240143477609,-0.959165320791878,0.030622408230215125,1.500212459012424,2.63102707440468,-0.8166240143477609,27.137931633089728,0.0,210,True,0.8584339937329362
ENSG00000236679.2,RPL23AP24,,,,,,,,,,,,,,,,,0,False,
