gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
ENSG00000290825.2,DDX11L16,0.7924664291117076,8.675134555994756,-0.9691600502387893,0.014167285893657218,67.95261791957881,12.769007284044433,0.0,-0.9852905045963588,-0.8412428943124316,-0.9545366155608407,0.02752806177085363,1.9429238910724185,4.233981408608339,-0.8412428943124316,8.675120106346588,0.0,89,True
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False
ENSG00000310526.1,WASH7P,0.9819809243630769,9.382065767528584,1.0481016557101788,0.6985557233380393,280.9338502730288,3.28635183234167,0.0,-0.0640598110292057,2.6714066094064712,1.1206283770231877,0.5523830413293126,0.2834649599713585,-0.20146083429759543,2.6714066094064712,9.33960690135003,0.0,207,True
ENSG00000243485.6,MIR1302-2HG,0.47627911526062144,5.135972595510541,-0.9509779671074369,0.02100805886317331,39.862605257180256,10.901695587993741,0.0,-0.9745955156715316,-0.7890339236373257,-0.933245631885877,0.03418977752640573,1.7853761749615495,4.114002494042353,-0.7890339236373257,5.13590914427429,0.0,58,True
ENSG00000237613.3,FAM138A,0.7302856298721963,10.685464547672183,-0.9716398813617111,0.010305186682696253,59.62218747105573,18.769170082421887,0.0,-0.9832369880250053,-0.8348714280497018,-0.9554254319661006,0.030417074837491617,2.0023119647448318,3.634737756828783,-0.8348714280497018,10.685267401413947,0.0,79,True
ENSG00000308361.1,ENSG00000308361,0.20162990635629674,1.4825805165472778,-0.8404759289554641,0.007118564586902719,6.2104412134239375,16.17274626002216,0.0,-0.9106957582357624,-0.7590690312544048,-0.8434425068860347,0.03563783671972745,0.5144080817516062,1.1467808854225172,-0.7590690312544048,1.4822763908219034,0.0,13,True
ENSG00000290826.2,ENSG00000290826,0.8129433947794933,19.646904590983464,-0.9187138398201058,0.0197810141243891,115.14116251517089,34.10379783084423,0.0,-0.9463186508928552,-0.4416941558515637,-0.8840321537083493,0.07059476210204106,3.5765267014783464,17.447380140439424,-0.4416941558515637,19.644978333437358,0.0,86,True
ENSG00000268020.3,OR4G4P,0.8529416709975604,12.747893233184726,-0.9261802611301406,0.034247835967550704,95.57567085742039,14.250877344795526,0.0,-0.9627344635325192,-0.5810685165650138,-0.890794572560775,0.07020816259455842,2.37830053521808,6.6435051320172,-0.5810685165650138,12.747290954681398,0.0,110,True
ENSG00000186092.7,OR4F5,0.7997623300357792,25.749265900050325,-0.9527290005689731,0.0676363711599242,179.6082231245561,11.908595462576839,0.0,-0.9867707341562204,-0.3831868860465677,-0.9064794107710693,0.08493420745207574,2.8584452197762875,10.849130446602748,-0.3831868860465677,25.748997296442074,0.0,188,True
ENSG00000241860.8,ENSG00000241860,0.7166144458297029,17.5478968771873,-0.9249217640829143,0.06319593067683724,87.38943464545301,7.722853926972386,0.0,-0.9942881507499448,-0.579816219643559,-0.9055773866399633,0.05763963692989119,1.5043725544969502,4.40970254984542,-0.579816219643559,17.547766271828532,0.0,207,True
ENSG00000308314.1,ENSG00000308314,0.09586438195496017,1.0876523483127551,-0.9794092391352112,0.01871160195739692,10.572902838383792,4.2996266823732965,0.0,-0.9767190946558996,-0.9225204458252604,-0.9619632874099789,0.015010344108863252,1.4893265512750415,1.4641666473291952,-0.9225204458252604,1.0652966701926208,0.0,15,True
ENSG00000233750.3,CICP27,1.1072813380055881,13.528679178769691,-1.0095281345297837,0.09714733299581363,122.6647694958679,4.610707492519696,0.0,-0.9915288876844954,-0.6928023244827614,-0.9176516047077039,0.06754299002336264,1.3310949461679256,1.2207676895187678,-0.6928023244827614,13.07182173170949,0.0,168,True
ENSG00000308579.1,ENSG00000308579,0.48562954412933135,11.395130666860343,2.097536966526322,1.3790797036891265,204.43651373412112,3.0547017646345367,0.0,-0.8494013321936629,5.076349584729362,2.0912633266615264,1.0702907556918302,-0.014185658907891453,0.04167796521065226,5.076349584729362,11.28785441324638,0.0,207,True
ENSG00000268903.1,ENSG00000268903,0.5865155110354364,12.484740492684486,-0.43140526580920996,0.8043136619662481,106.10161524985777,5.214007895130861,0.0,-0.8941596950744255,2.533986875259268,-0.10238591079703686,0.6033408960520661,1.4576001740666296,2.782501052857488,2.533986875259268,12.484711983133343,0.0,188,True
ENSG00000269981.1,ENSG00000269981,0.44978740263589867,9.937740032380544,2.286372696287293,1.5032761368488894,176.37402016456713,2.5748406793493848,0.008951998242713394,-0.5614303478837964,5.023368474321384,2.2867610755098684,1.0916842117752792,-0.03976466082869553,-0.2958615547854575,5.023368474321384,9.663055267428012,0.08650365377325797,206,True
ENSG00000239906.1,ENSG00000239906,0.3430803860637997,3.043691153638248,-0.8591223399202645,0.04611443377486146,27.684479797692426,14.213627452687392,0.0,-0.9117688312430642,-0.3956468088500957,-0.7819370606410281,0.13223535247818421,1.4965315223017768,1.1811990455094383,-0.3956468088500957,3.0436804479472976,0.0,32,True
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,4,False
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,7,False
ENSG00000308415.1,DDX11L2,0.4286536990254704,65.26627123870321,-0.98128035475225,0.12019801262158727,67.80828385175484,21.448109524789118,0.0,-0.9822334127183798,0.8416551678316158,-0.8814383650193831,0.16710591424824883,7.091866214156007,66.04264661019383,0.8416551678316158,65.26216807157321,0.0,171,True
ENSG00000310527.1,WASH9P,1.7223263018832233,9.352838152942917,1.0176350754019603,0.5357072555514444,122.07033969821791,3.7521788163558467,0.0,-0.1298081182368068,2.438968790145367,1.072649580898621,0.5253083406445674,0.23664766857762273,-0.1931761032840904,2.438968790145367,9.344526485545519,0.0,207,True
ENSG00000308625.1,ENSG00000308625,0.5921497931794261,5.218941580278455,-0.7760472688913552,0.06307064999225089,47.1199009057232,9.77590633325249,0.0,-0.8690704477038705,-0.3400644844617053,-0.7170382017780208,0.12159787624672247,1.5053579919608941,1.68098817490183,-0.3400644844617053,5.218829268565898,0.0,67,True
ENSG00000308544.1,ENSG00000308544,,,,,,,,,,,,,,,,,2,False
ENSG00000292994.2,ENSG00000292994,0.636022048131412,13.676602526697073,-0.8797457187461554,0.16990103296019254,246.37932611307596,5.314607429643762,0.0,-0.9857475562759608,-0.241258494398513,-0.8167657149154174,0.12108857643155672,1.2177954372053206,2.211179794694405,-0.241258494398513,13.676532258082418,0.0,205,True
ENSG00000286448.2,ENSG00000286448,1.1175605751056907,11.434833282519888,-0.9747767785155512,0.03323749691928147,74.32759944513288,8.236648621006053,0.0,-0.9896712977187946,-0.7811952782034588,-0.943398236074162,0.04517141292025618,1.6401955341959527,2.434160806416309,-0.7811952782034588,11.434780802493412,0.0,140,True
ENSG00000236679.2,RPL23AP24,,,,,,,,,,,,,,,,,0,False
ENSG00000236601.3,ENSG00000236601,0.7567743960976636,12.256499331571773,-0.9596725666539856,0.011396107755138855,49.73832001798415,24.915948919079867,0.0,-0.976050617492352,-0.7588932457239125,-0.9360790844892432,0.04422049853344939,2.1720444077132695,4.5870189559809385,-0.7588932457239125,12.256112080345241,0.0,75,True
ENSG00000290385.2,ENSG00000290385,0.6392095553415013,14.902126788721093,-0.5742983727092278,0.3028818684636916,88.88594924877287,6.165463961961152,0.0,-0.9428769490948704,0.7461579532863878,-0.5087474416673698,0.26429214897641884,1.203612076891292,2.536526676926159,0.7461579532863878,14.902020208401682,0.0,207,True
ENSG00000269732.1,WBP1LP7,0.5520782324219763,6.308646117094809,-0.8368334946936021,0.10895293194100145,91.10413941409408,7.2751141340678185,0.0,-0.9182281742229692,-0.2763488294341166,-0.7685925035445991,0.12406560436350761,1.6226882825207585,2.8009969864019864,-0.2763488294341166,6.308645003678276,0.0,87,True
ENSG00000284733.2,OR4F29,0.5015159510691071,12.641564500334034,-0.932187815313232,0.07633838483236184,141.39787669750947,8.07871323763902,0.0,-0.9690368299336838,-0.4961038061552979,-0.8885596866628985,0.07281182299598489,2.186265985271126,6.792944330024708,-0.4961038061552979,12.641418699864767,0.0,129,True
ENSG00000233653.3,CICP7,0.8236070812856203,8.017178756001087,-0.9787603042081122,0.00905872367120684,92.08539558345201,10.691387192011412,0.0,-0.9875886549804356,-0.9102767845961284,-0.96972351059541,0.016725933591562533,1.7909457394827397,3.1182967319226016,-0.9102767845961284,8.016917511359813,0.0,94,True
ENSG00000250575.1,ENSG00000250575,0.06281517746101685,13989.560799496334,-1.648794605278609,0.2906728940828333,38.244698122749085,10.360446061582355,0.0,-0.9776676999019436,0.4806580607358801,-0.9011904113824433,0.1605063768472076,6.832210765375699,52.35325848493985,0.4806580607358801,67.70570336900676,0.0,109,True
ENSG00000278757.1,U6,,,,,,,,,,,,,,,,,1,False
ENSG00000293331.2,ENSG00000293331,0.14080344391788355,1543.5244021181354,-1.2840460892428658,0.14899754095103573,58.76075660877994,5.954381425455427,0.0,-0.988524398732444,-0.6567093037091083,-0.9494616621953792,0.05188268143493963,3.7298583846409605,16.811143159994685,-0.6567093037091083,30.203201500138757,0.0,129,True
ENSG00000225880.7,LINC00115,0.4928229987132191,12.285719160199198,0.15777157153732388,0.46908118874658944,212.14053061920055,4.3427698468530975,0.0,-0.5468838764058049,1.5982270277813986,0.23813463893964443,0.36675468878408013,0.7103338998269185,0.8343666897982449,1.5982270277813986,12.284694070416185,0.0,207,True
ENSG00000235146.3,ENSG00000235146,0.0949862850648873,9.666077573327781,-1.0277386227470404,0.1253014933741287,47.21335548534531,4.157864454563699,0.0,-0.9675464627740408,-0.6593454470163492,-0.9100087858905508,0.05229913412508131,1.8367216127304253,5.3957677137127416,-0.6593454470163492,7.67245786232154,0.0,73,True
ENSG00000225972.1,MTND1P23,1.1130950835464004,26.490659758828578,2.3682090333723353,0.9681262211263726,248.75297034512192,13.072854283674445,0.0,0.1320700831282384,11.317474797555784,3.3929084621952437,2.840868633048922,1.9699575223561623,2.4400481690179676,11.317474797555784,26.490041600040776,0.0,207,True
ENSG00000225630.1,MTND2P28,0.6937087168115803,31.251282051594238,8.55760176002948,0.7176881012884635,161.95130680295176,5.04362801445875,2.99346418968242e-06,2.2460979276828965,11.117152813427769,8.539046168999485,1.1866703908715004,-2.731174601892677,13.722482643370189,11.117152813427769,31.25089063886953,9.354842202313751e-05,207,True
ENSG00000237973.1,MTCO1P12,1.453373003974314,24.281011967417438,5.338526485956313,0.8160285859905031,153.8907887398878,9.912648581707163,0.0,1.6217447930014686,11.058316495590825,5.553753450600463,1.6068236766807544,1.2103125497671625,3.412770949066477,11.058316495590825,24.28096515705852,0.0,207,True
ENSG00000229344.1,MTCO2P12,0.3102730941016049,29.04620105757727,2.881641699649457,0.9641563473291417,115.55899893300744,11.120067384463317,0.0,0.2598389067299602,10.462875423265489,2.996775214898239,1.2676309840717275,3.2181473405454795,15.535898939355171,10.462875423265489,29.046144238404622,0.0,207,True
ENSG00000240409.1,MTATP8P1,-0.4149885697779717,12.494955995986459,2.9869197241581604,1.918078703591248,171.00387972411397,3.269305057698711,0.0,-0.0851576792215758,7.421033901505236,2.9521068720564836,1.2490269888320154,0.20918419480075764,0.29443284241520074,7.421033901505236,12.435268949904126,0.0,207,True
ENSG00000248527.1,MTATP6P1,0.4414021523149628,34.497361335302095,10.934863968715696,0.6117005227345641,91.90659844921097,3.3951598448145845,0.0031401197480180405,4.50435343734652,12.40339821778308,10.828273118694426,0.7199141058281647,-3.613429051828826,28.008156656711005,12.40339821778308,34.495262495410394,0.10831925497490424,207,True
ENSG00000198744.5,MTCO3P12,0.8372922218500475,22.61189641856617,3.2455614225537164,1.0670927052780748,311.8540089188741,9.399277974645514,0.0,0.4794375327354034,10.337772407148302,3.5514707333314677,1.2479627004688398,1.5667294171362174,5.333453159520273,10.337772407148302,22.611868679917777,0.0,207,True
ENSG00000268663.1,WBP1LP6,0.8098547838870881,9.106042148457536,-0.8832845945572118,0.031427296904016855,59.15361310440919,18.888881194246757,0.0,-0.9356882707641462,-0.4635272868418415,-0.8307850345167704,0.09854666404367965,2.0060784635413293,3.9599432892388835,-0.4635272868418415,9.104716099775493,0.0,75,True
ENSG00000284662.2,OR4F16,1.2981700653688066,22.902430401965198,-0.9403311648103791,0.011596385214920745,153.97633508571263,47.60896474758486,0.0,-0.9676184053618055,-0.5499432420908796,-0.903499993321494,0.06591811095231724,2.5307071418945988,8.59066278183371,-0.5499432420908796,22.900956460949097,0.0,97,True
ENSG00000230021.11,ENSG00000230021,,,,,,,,,,,,,,,,,0,False
ENSG00000229376.3,CICP3,0.20614906485767417,12.63108102391811,-0.8348543281562999,0.18736742961118022,90.71343997727016,4.445081535349726,0.0,-0.9835735701377368,-0.2459308983081053,-0.7946686675298643,0.11968978934040674,0.9680222019026699,1.6434760434481808,-0.2459308983081053,12.630404412235446,0.0,206,True
ENSG00000223181.1,RNU6-1199P,0.3750244917351451,0.026290783558275986,-2.487274947103905,0.3393945034984339,21.37500002399371,9.19587418127935,0.0,-0.731036296139139,-0.2803740694513199,-0.5467777498162969,0.13974421637877948,0.6902254023582897,-0.43287736833738766,-0.2803740694513199,6.178391132038996e-14,0.0,15,True
ENSG00000229905.1,ENSG00000229905,0.9101833938675234,13.300362135311186,-0.8716122627021263,0.04333385845257684,111.85733739573783,18.16436060098573,0.0,-0.9401090032611324,-0.315026007197797,-0.8125029186546533,0.10798401780775499,1.8547439298952855,4.35040661433501,-0.315026007197797,13.299354537970258,0.0,101,True
ENSG00000237491.11,LINC01409,2.1047776503120215,10.223148445715918,-0.2908128414899623,0.23088288912273314,271.4683831525152,5.426417137609758,0.0,-0.7650830371336046,0.5950978156063411,-0.1827115205816236,0.27815203907728475,0.6561109260133468,-0.035337420196604796,0.5950978156063411,10.223125034833963,0.0,207,True
ENSG00000177757.3,FAM87B,-0.1274616835648839,10.57887028386551,-0.5249741499719885,0.5352501950615385,116.43033092198476,3.1930788208518988,0.0,-0.8852905005729148,0.6835392649608516,-0.41620239182103863,0.29125704545653863,0.657704198578332,0.37302913447734465,0.6835392649608516,10.514190405939592,0.0,207,True
