gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,0.5403378781990993,22.61522076500479,-0.9782689657379846,0.01748019570664147,128.36297917380344,21.18709645342256,0.0,-0.9900982170397742,-0.716388721965008,-0.9651271445361821,0.030453126596508288,5.3742434364628355,39.883668448428494,-0.716388721965008,22.61502602902864,0.0,107,True,0.9113989548592407
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,-0.10067349095538208,13.925809756059152,-0.29524601710435155,0.49142514978571816,92.82585621441078,3.845778602355143,0.0,-0.941628083815438,1.0411238042497537,-0.2654578672008964,0.3255916444430727,0.4649955048869605,0.503679062166019,1.0411238042497537,13.917207001481067,0.0,233,True,0.9146644699368796
ENSG00000243485.6,MIR1302-2HG,0.4031402028301371,8.032091580858488,-0.9652343693282004,0.010856208377298284,54.674391994080764,17.694419991662528,0.0,-0.982879099130452,-0.8294031797145323,-0.9545093863137567,0.024437372748357073,2.739059303185654,10.491280432826466,-0.8294031797145323,8.032010623118811,0.0,56,True,0.7755566831113269
ENSG00000237613.3,FAM138A,1.0795585281522675,28.923970438325988,-0.9739446581938941,0.012466116855374947,276.3449253274333,31.59737747171073,0.0,-0.9892888967421694,-0.6954177013283647,-0.9577106620273665,0.0338232514857969,4.368259460384395,27.955613765521857,-0.6954177013283647,28.920551109298245,0.0,127,True,0.852362102641913
ENSG00000308361.1,ENSG00000308361,0.09608598009901434,0.8972640435847519,-0.8951258761274986,0.03827280181694357,14.441059913640132,2.509346894963327,0.0,-0.9424221870814704,-0.8272155272550579,-0.8921579730826034,0.027391646026007226,0.3221779317841305,-0.24001187664969237,-0.8272155272550579,0.8587530399524956,0.0,24,True,0.17948523217953805
ENSG00000290826.2,ENSG00000290826,0.4204762698956332,28.044547460248218,-0.9301548161269065,0.0925351601751374,337.4873013012055,14.959345385632737,0.0,-0.9730087741021128,0.048668650289217,-0.8796251039305499,0.10051291041624691,5.55614862335523,46.5908603274373,0.048668650289217,28.044398873254902,0.0,151,True,0.8810397337652938
ENSG00000268020.3,OR4G4P,0.6764126066043753,19.2489298746858,-0.9272022068512024,0.0704039736543996,536.4822918318287,10.948333998675377,0.0,-0.9786382514906172,-0.3821599028381709,-0.8888506653942074,0.0787730781322029,2.5971322519492457,10.83892729609286,-0.3821599028381709,19.248467531413404,0.0,164,True,0.7452116775114797
ENSG00000186092.7,OR4F5,1.0154541486058755,40.50183732309532,-0.9397130771410737,0.0814274221989167,135.67812255848148,16.458910306561005,0.0,-0.9862847770869044,0.007956125109777,-0.8693128008930207,0.15056588330965984,3.190570902278095,11.658144043319545,0.007956125109777,40.50178063703423,0.0,227,True,0.9737909948648567
ENSG00000241860.8,ENSG00000241860,1.4593571019930203,12.662516444714333,-0.9436881797768676,0.0468841537791443,395.25455513053623,5.270770576218058,0.0,-0.997196683487886,-0.7689510503893311,-0.9256694016712277,0.04415320834381849,0.9469475974873923,0.5943458151611454,-0.7689510503893311,12.66235299574491,0.0,233,True,0.6877371135229118
ENSG00000308314.1,ENSG00000308314,0.26626901547310033,0.7154739476293036,-0.9764878775168105,0.008046481431275579,17.246344004000832,3.567820450079654,0.0,-0.9887162009861608,-0.956187972491492,-0.9739713203004353,0.007979171046242664,0.4134981169442432,-0.4178542269180081,-0.956187972491492,0.7142413199896156,0.0,23,True,0.12787135251576065
ENSG00000233750.3,CICP27,0.41764454655210476,17.0431268136069,-0.9853558182317581,0.04382847374088427,171.03445850760363,6.094357406967222,0.0,-0.9923265504618204,-0.7964830831049549,-0.9584072825071416,0.03304992517646489,2.466676489609419,8.05157724482169,-0.7964830831049549,17.043029282520244,0.0,176,True,0.8913100797485997
ENSG00000308579.1,ENSG00000308579,-0.15541255783764674,12.835799319076193,0.5690315353980501,1.2894623877576084,179.57544017436265,3.4854505414435306,0.0,-0.8876895309226808,3.747022114161239,0.6806587976573548,0.8077811484120647,0.5381535157012991,0.4966367270668157,3.747022114161239,12.806223763579906,0.0,233,True,0.8239068028002622
ENSG00000268903.1,ENSG00000268903,0.7437134879919204,2945044856966.826,-9.028158229023992,1.6113519152416116,123.94216028964996,8.602303004895116,0.0,-0.9141362112478818,0.7732874586885854,-0.6549088204470642,0.28552265171453384,2.044322921020088,5.2751775182319705,0.7732874586885854,28.631416067809063,0.0,136,True,0.9091066586318202
ENSG00000269981.1,ENSG00000269981,-0.21755054034861906,12.5038352688157,-0.4370885927025797,1.6657068981454823,325.4247414957546,3.0800156352612866,0.0,-0.8891623957826317,3.1906543639140192,0.19938994577780184,0.7735332775019733,0.9128248807024896,1.003092073866961,3.1906543639140192,12.394893832403955,0.0,226,True,0.7308537412159833
ENSG00000239906.1,ENSG00000239906,0.28407587179629973,1.2312108593230873,-0.8843385380442967,0.04141836478286836,26.546457109009385,6.1502170532334475,0.0,-0.915156073979822,-0.7042158605491153,-0.8449902916753533,0.05988058831250162,0.9318008201062032,-0.3275237364036565,-0.7042158605491153,1.231189616580412,0.0,26,True,0.24369068065500332
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,0,False,
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,3,False,
ENSG00000308415.1,DDX11L2,0.07755613186840705,363.85267774180016,-1.140692318180639,0.17914094767285726,13.298087014362284,22.503449491906068,0.0,-0.9912664440355272,1.7098596600677527,-0.9138977664361619,0.19671403549580596,11.934666004237293,155.47443983435582,1.7098596600677527,181.45091559007815,0.0,202,True,0.9992718125159834
ENSG00000310527.1,WASH9P,-25.289001954895067,34.199485779774854,-0.0881348358466931,1.5421731046525482,276.7881178212109,0.8085478838721445,0.0,-0.8750896101991269,0.7935713176701635,-0.08542928258003621,0.3689639188091557,0.05549652473013131,-0.8290249013027435,0.7935713176701635,9.535678664486468,0.0,233,True,0.5107805791680246
ENSG00000308625.1,ENSG00000308625,0.17499531389762063,9.41465259387329,-0.8402573284164854,0.06601434815381452,32.212863094697504,20.483135177090098,0.0,-0.9274523667759652,0.11587889657705,-0.7964663205275997,0.15625718915498465,4.4664466449282845,22.773756361489973,0.11587889657705,9.414628494939334,0.0,48,True,0.8808695891468288
ENSG00000308544.1,ENSG00000308544,,,,,,,,,,,,,,,,,5,False,
ENSG00000292994.2,ENSG00000292994,0.36648419312298985,14.964752592139803,-0.8027868207852492,0.3761425191485154,136.3224871137819,4.48781042431656,0.0,-0.9838232050442622,0.3908492490250181,-0.6672539141814264,0.22632850572296476,1.170713472414575,1.954901262942947,0.3908492490250181,14.9641118752326,0.0,233,True,0.9092257581103814
ENSG00000286448.2,ENSG00000286448,0.26535404106782695,24.96707856652424,-0.9989425324767963,0.05647652448909999,128.61808151086697,7.161439022708368,0.0,-0.9940252047231808,-0.7129509417410236,-0.958695348854321,0.03390484139416795,2.964877154349114,15.724386231143491,-0.7129509417410236,24.778520560290026,0.0,171,True,0.9412696119769098
ENSG00000236679.2,RPL23AP24,,,,,,,,,,,,,,,,,0,False,
ENSG00000236601.3,ENSG00000236601,1.1290408939273657,30.437849301499924,-0.9638910564565881,0.02192985126477598,452.4001542420166,26.27435830974246,0.0,-0.9869494360040056,-0.5564612416532191,-0.9399479423835391,0.052739848112412044,4.548765198424226,27.794562072202815,-0.5564612416532191,30.437616263081722,0.0,148,True,0.8205046205991047
ENSG00000290385.2,ENSG00000290385,0.5778945033181272,13.932896686152194,-0.8862694126004772,0.1722691546839886,226.38910972269787,4.462050849127216,0.0,-0.9857261287435948,-0.3427350070569042,-0.8260284732097715,0.11159720236542406,1.1000284865955618,1.5227902318778241,-0.3427350070569042,13.932169563257169,0.0,233,True,0.839414722404144
ENSG00000269732.1,WBP1LP7,0.43407979663054774,41.14921072487067,-1.1264144221376686,0.3166017907950484,239.9290275801251,6.1511816898583564,0.0,-0.9275799629577888,0.2506584544984052,-0.7688778640216791,0.16352164029846283,2.3585097742912007,8.824787381260423,0.2506584544984052,27.737544124761623,0.0,164,True,0.8846273189170393
ENSG00000284733.2,OR4F29,0.15078138618631706,163.14966306462892,-1.2010917052457268,0.22364191093420316,88.34564756050219,8.105480821924735,0.0,-0.972200490414648,0.0806985902835941,-0.8903160882011114,0.10327041035119323,5.3876864430589855,43.3796829051593,0.0806985902835941,57.23543486931866,0.0,187,True,0.9822126737046671
