gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
ENSG00000290825.2,DDX11L16,1.2753691233939177,49.26091450676557,-0.9724140032719044,0.012161605058180798,246.8052361993297,35.968517881950945,0.0,-0.9918889290432666,-0.6631008127843436,-0.9547725387427374,0.04523637636991015,4.192749640924943,20.929037996904096,-0.6631008127843436,49.237777357236496,0.0,179,True
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,1,False
ENSG00000310526.1,WASH7P,0.15078912751164159,30.110541902070647,0.8551062602501046,0.6533297935929456,342.70626738974283,4.105597033240085,0.0,-0.1547709122812758,2.7517850460210145,0.9034401585255227,0.45942487929769615,0.4984033164550246,0.46036051573552106,2.7517850460210145,30.103933270240056,0.0,479,True
ENSG00000243485.6,MIR1302-2HG,0.8864914056114412,20.333634575931605,-0.9539938504071748,0.01989383265951732,253.84626947451702,16.04646708358026,0.0,-0.9944591632287506,-0.7282671713322494,-0.9377714173785856,0.039125907408587145,2.543126281742267,8.904483373354699,-0.7282671713322494,20.33360126955185,0.0,143,True
ENSG00000237613.3,FAM138A,1.501654693701906,44.39924561158728,-0.9674581836061782,0.013341554790811883,584.5283320839071,25.7531565908862,0.0,-0.9930858874565116,-0.7245053801292293,-0.9526492432365659,0.03509250534056263,3.0470092332615617,12.880644143365231,-0.7245053801292293,44.39802479884917,0.0,216,True
ENSG00000308361.1,ENSG00000308361,0.6398201118565858,3.064455195123088,-0.8137683097076055,0.013019208007048465,30.202973824443113,18.793546900550687,0.0,-0.9414410550277328,-0.6407554757209801,-0.8333791195807074,0.05810088563382872,1.1228830308432012,2.300730576290632,-0.6407554757209801,3.063932669913667,0.0,35,True
ENSG00000290826.2,ENSG00000290826,1.3427609554406856,62.533861588409856,-0.919822662058747,0.038121941040656006,354.7238913359381,33.7755461157054,0.0,-0.9704693715657838,-0.0093594817465291,-0.8740612039513785,0.12406995826703691,4.21773978749927,21.28303702236737,-0.0093594817465291,62.51289745189822,0.0,225,True
ENSG00000268020.3,OR4G4P,1.607805202611327,71.23136465004265,-0.9317672347158297,0.039674848747550555,1505.2171337628124,33.301302139519436,0.0,-0.9902372079693766,0.0024793038796986,-0.8911482635193011,0.09594134075351553,4.57155381694646,31.71790749179634,0.0024793038796986,71.22158759127223,0.0,263,True
ENSG00000186092.7,OR4F5,1.4768338324064407,98.52117877884943,-0.9494938819194674,0.07729459369129965,231.23301945352472,19.751376207528917,0.0,-0.990948133847046,0.1300280795607651,-0.8915727102627719,0.12482725064178,3.5156316692288483,16.26434872505121,0.1300280795607651,98.51985647886053,0.0,434,True
ENSG00000241860.8,ENSG00000241860,1.7389516790850983,43.348931529658216,-0.9428735553829347,0.04609769479134676,1010.7056672325793,8.541531421265466,0.0,-0.995779084156643,-0.6644538605191141,-0.926499746865558,0.04478467574792478,1.5723298471321228,4.090169678215104,-0.6644538605191141,43.34815578191933,0.0,475,True
ENSG00000308314.1,ENSG00000308314,0.1343167913307315,5.3943267600167975,-0.9703447055613674,0.01961805158948393,22.072536584875326,13.81992557618125,0.0,-0.9894048953171062,-0.7786339059128304,-0.9582066285569959,0.03583603238931841,3.64201686119853,15.114143542068476,-0.7786339059128304,5.394277751361605,0.0,38,True
ENSG00000233750.3,CICP27,0.9819679289122515,64.53973075957107,-0.981645712053372,0.05543265052587393,496.59154127938524,12.773780756984056,0.0,-0.9947423124845832,-0.4809543430582662,-0.9459719457059258,0.0503800893453522,3.610850269479499,23.05442584883513,-0.4809543430582662,64.53861524751854,0.0,351,True
ENSG00000308579.1,ENSG00000308579,0.34004903522987145,24.108695918482564,1.3647166542152775,1.4682917469451915,557.6430736183265,2.992455137248656,0.0,-0.8181494141584563,4.471600436147768,1.4138702833847474,1.0096032005084885,0.22473939632920611,-0.17154178031435485,4.471600436147768,23.834719858495426,0.0,479,True
ENSG00000268903.1,ENSG00000268903,0.7195781316620845,28.39238630429613,-0.9941593764478829,0.9344120795854259,468.102066815065,3.6531808878362013,0.0,-0.9086210636954418,1.419603609092058,-0.365096520066864,0.4366021867973174,1.1915850879883518,1.373370869951981,1.419603609092058,28.11954217430369,0.0,391,True
ENSG00000269981.1,ENSG00000269981,0.11584471893354827,25.364227511967407,1.5486959977355415,1.4840186476440103,669.5942410221323,3.1692451992050494,0.0,-0.6598103447570787,4.87437402806386,1.5184767801247232,1.0089179362244296,0.07472510861884143,-0.10926874559331567,4.87437402806386,25.197051492034667,0.0,478,True
ENSG00000239906.1,ENSG00000239906,0.2750699927717169,4.479273304136993,-0.843103799415787,0.06471410263363157,64.48550115538046,5.987072061729672,0.0,-0.912207243632694,-0.5691366941735121,-0.8215759846822275,0.0665700672382021,1.5548659550467392,2.930451655211213,-0.5691366941735121,4.479231319370372,0.0,67,True
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,2,False
