gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success
ENSG00000290825.2,DDX11L16,0.7024868766479193,17.47833438911584,-0.9676470591774011,0.015389486220640795,79.45446718678095,20.043642768728237,0.0,-0.9804247494245428,-0.7495319368169694,-0.9509608608588168,0.0340192283205233,3.43745409951939,15.734433155080517,-0.7495319368169694,17.478091366754573,0.0,101,True
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False
ENSG00000310526.1,WASH7P,-0.6115117483494157,16.728642235944868,1.3743736259261377,0.8800959901884449,292.76119640177063,2.800343015755436,0.0,-0.266130286274842,3.117088251843703,1.3977086296375125,0.5702752652668508,0.17078043472147164,-0.056049033774276946,3.117088251843703,16.396905688905854,0.0,282,True
ENSG00000243485.6,MIR1302-2HG,0.8688636414504584,11.667183914639363,-0.9355805446679142,0.022351552344878046,117.66062771864834,14.733003224102575,0.0,-0.9764011390778016,-0.7027263976547851,-0.9145285651053243,0.046978699641791945,2.1820413407601826,6.289318433681901,-0.7027263976547851,11.66660287823804,0.0,102,True
ENSG00000237613.3,FAM138A,0.5964941280905316,19.64287475738306,-0.964698138075959,0.016311160569994265,95.88960298095196,23.176335397872926,0.0,-0.985224815319034,-0.6973884911055284,-0.9475778909590805,0.0435771750670652,3.5358443899459653,14.605893435941116,-0.6973884911055284,19.64150862482894,0.0,100,True
ENSG00000308361.1,ENSG00000308361,0.24999999998336744,0.02514613921921997,-0.4062392662395994,0.08268239968023271,11.499999999557952,-5.722936545439343,1.0,-0.8573134072272693,-0.7408323852594769,-0.7988436554544147,0.03663786887674745,-0.26066526498758646,-0.9361883016301729,-0.7408323852594769,1.9429589326325214e-09,1.9429589326325214e-09,10,True
ENSG00000290826.2,ENSG00000290826,0.5292227075830866,22.376170871162877,-0.9043447082134543,0.03752630454615718,108.5336068332517,29.52913862223547,0.0,-0.960047467848924,-0.1207859315148056,-0.8654662629866816,0.10499648426282053,4.5506243573484815,27.142820505786332,-0.1207859315148056,22.37431876878238,0.0,91,True
ENSG00000268020.3,OR4G4P,0.9607616061936354,32.114297798040944,-0.9242665874877315,0.033703879661468435,287.8283460378386,28.635663501662282,0.0,-0.9683987191528862,-0.2418145290682057,-0.8871677485456676,0.08740152089224243,4.144303063433366,23.571931047206057,-0.2418145290682057,32.108203891192574,0.0,141,True
ENSG00000186092.7,OR4F5,0.47606832662439574,60.56399009196064,-0.9725914426604189,0.08739205499045404,91.8843339625526,16.740009155355242,0.0,-0.9893676601902178,0.0618660392708414,-0.9145147657666998,0.09453008261747706,5.930966723887442,51.498826690304675,0.0618660392708414,60.55924461862866,0.0,236,True
ENSG00000241860.8,ENSG00000241860,0.7232973789706374,19.235795066784224,-0.8902825563201621,0.1089847754911033,376.41875770476724,5.580201911260484,0.0,-0.9891772032250604,-0.4602505804754088,-0.8600339834854052,0.08356477837787878,1.28561884672564,2.616128920578479,-0.4602505804754088,19.23579172074276,0.0,282,True
ENSG00000308314.1,ENSG00000308314,0.18402759664143073,3.785066512070405,-0.9680177870662463,0.00940853907435073,11.1562681801107,22.067288231992674,0.0,-0.9764181706360234,-0.8212076099334032,-0.9488949873616902,0.03658433798863382,2.2306693977766523,4.837168293843866,-0.8212076099334032,3.784561619137854,0.0,22,True
ENSG00000233750.3,CICP27,0.5556987753525284,18.57927973185932,-0.9524925266786034,0.16360374294211188,251.51460983264383,4.799441784538049,0.0,-0.9921730091426152,-0.397267586913783,-0.8689079802744178,0.09775226785518455,1.40373053317232,2.564636705101168,-0.397267586913783,18.57909327934141,0.0,252,True
ENSG00000308579.1,ENSG00000308579,0.6118954109557596,16.113324084974334,3.379736518572228,1.5733683173940312,416.1090501940414,2.7473261662138415,0.02103986673276026,-0.5482924886281468,6.436245141085422,3.2564407190827582,1.198192639513667,-0.2261058745723342,-0.07681660615975083,6.436245141085422,16.08166615548097,0.3383561127520607,281,True
ENSG00000268903.1,ENSG00000268903,0.19246172456304395,13.150712081530719,0.38387339309199336,1.283447333241092,206.27432295968583,3.207022196046595,0.0,-0.9242277952430372,3.294356077372111,0.5437914549719101,0.8131047696404292,0.46905567709466334,-0.05411276489814565,3.294356077372111,13.073844181718188,0.0,270,True
ENSG00000269981.1,ENSG00000269981,0.6854873512829539,17.939158792020194,3.439892370076888,1.4807080110270638,190.79861609624336,3.0228421253059,0.01008033687259462,-0.7832310200741633,6.604864528524967,3.2421139464430357,1.1821428045017837,-0.4480568902385977,0.3489026260770971,6.604864528524967,17.933703266194332,0.1807777702963893,282,True
ENSG00000239906.1,ENSG00000239906,0.7592135751447048,9.661768076944366,-0.8159147263844639,0.0761066130560086,76.70978896231807,17.485736957505118,0.0,-0.922003714380234,0.1250889890592628,-0.7160101060150219,0.1718245719371492,2.044911768313928,6.132081383581026,0.1250889890592628,9.661275978861623,0.0,79,True
ENSG00000222623.1,RNU6-1100P,,,,,,,,,,,,,,,,,4,False
ENSG00000241599.1,ENSG00000241599,,,,,,,,,,,,,,,,,7,False
ENSG00000308415.1,DDX11L2,0.16744366489127327,118.3666053876087,-1.028945197833423,0.18655842940542194,11.296413502151523,19.831769134248905,0.0,-0.986892249004368,1.5871969467858422,-0.8754658905431788,0.18892536543447788,9.98018540394639,123.31362863104953,1.5871969467858422,112.50245011582435,0.0,234,True
ENSG00000310527.1,WASH9P,-0.031145744617004884,13.615627215243036,1.5302508888189172,0.854455434659289,217.01872875031466,2.4007241672374473,0.0,0.1209756019285248,2.980747381280612,1.5157379822301054,0.5684929800908178,-0.053244624620962064,-0.36624317723910016,2.980747381280612,12.852630399805188,0.0,282,True
