gene,genename,y0,A,x0,w,sumsquarevalue,ti_fourparam_sigma_dist,truncationindex,min,max,mean,std,skew,kurt,right,maxheight,rightheight,n_obs,fit_success,r_squared
ENSG00000290825.2,DDX11L16,0.6296727543316665,14.763644337932,-0.9668400215849486,0.012971169621718527,166.84627919376146,10.719600445201806,0.0,-0.9930385069180436,-0.86851982486838,-0.9598318226916941,0.02026337802619716,2.1825541520599696,5.80067792380051,-0.86851982486838,14.763641275349341,0.0,134,True,0.8346583300032093
ENSG00000223972.6,DDX11L1,,,,,,,,,,,,,,,,,0,False,
ENSG00000310526.1,WASH7P,1.7074744281764067,41.204695212543854,0.25337436251365203,0.45308420000643873,567.9753273388167,3.8971322152809122,0.0,-0.7639041964560018,1.5019333348352886,0.2990826519568657,0.3603789869240122,0.2971588639345178,0.10911652287505946,1.5019333348352886,41.18393202678046,0.0,652,True,0.9373814465361157
ENSG00000243485.6,MIR1302-2HG,1.3157098595618835,27.176151576837132,-0.939574729000853,0.02775167918313305,407.3051214545339,17.93112175960061,0.0,-0.975088894523273,-0.5877051445859558,-0.9106970651092687,0.05688902732582921,2.545331668811703,8.58849191820644,-0.5877051445859558,27.176043691012758,0.0,186,True,0.8435307435540187
ENSG00000237613.3,FAM138A,0.49482073812645117,12.731682374317888,-0.9632969771458709,0.018794504425944863,117.45376287725466,8.967704814225224,0.0,-0.9843996700747882,-0.8441186774138972,-0.9557003251381762,0.02033874779289575,2.1309250215418474,7.007879262099298,-0.8441186774138972,12.731659092769885,0.0,134,True,0.8645441553716358
ENSG00000308361.1,ENSG00000308361,0.22935658251173408,0.3800191477304097,-0.7959383316258966,0.05720459006710245,13.11526526351248,2.9600909333830048,0.0,-0.8635460907313494,-0.6762033828806879,-0.7826311433216935,0.05107515960920456,0.3191144000879705,-0.5613715825430052,-0.6762033828806879,0.3752640465090944,0.0,17,True,0.04789362878312298
ENSG00000290826.2,ENSG00000290826,0.7387418120796266,15.548907787808867,-0.9020875812052523,0.03683014615396907,183.6586249313688,8.868934169097898,0.0,-0.9795482924790933,-0.6711152935900165,-0.8824933334096945,0.04991843603315222,1.8274913017863907,3.9621774748831466,-0.6711152935900165,15.548334006929412,0.0,161,True,0.8468203049009622
ENSG00000268020.3,OR4G4P,1.0291759312522848,21.046770162976195,-0.9247308334494053,0.026327481790270134,274.5330213868295,12.990819584883006,0.0,-0.9665960289470767,-0.6828893074158273,-0.905169384640455,0.04440712249989668,2.2027334175420337,6.032254126137939,-0.6828893074158273,21.045726350464832,0.0,178,True,0.852868309455582
ENSG00000186092.7,OR4F5,1.7688054428657238,79.9336768702272,-0.9627386079972856,0.03789757950993508,5988.320113150866,16.56767472627183,0.0,-0.9949809484089388,-0.5187641002291414,-0.9419659683953758,0.04689410857418227,3.2617529887112946,18.342061760225494,-0.5187641002291414,79.926723514237,0.0,471,True,0.7732467801892778
ENSG00000241860.8,ENSG00000241860,1.36938100329082,80.01533747060206,-0.9432742211143268,0.040642287448121144,759.4462949936549,11.18148975626705,0.0,-0.9960811966485472,-0.6219356815447723,-0.9339779549620878,0.03692333494422086,1.8962347108588662,9.320332591523647,-0.6219356815447723,80.01139020589484,0.0,651,True,0.9714343259935491
